name,address,latitude,longitude,games,cabs,game_counts,source
CPCM PIK2 (PANTAI INDAH KAPUK),"Entertainment District PIK 2, Blok A6, Jl. Rasuna Said, PIK 2,",-6.0462851,106.7053288,chunithm,,,allnet
CPCM PLUIT VILLAGE MALL,"RW.4,KELURAHAN PLUIT,KECAMATAN PENJARINGAN,JAKARTA UTARA 14450",-6.1147451,106.7986648,chunithm,,,allnet
FESTIVAL CITYLINK BANDUNG,"Jl.Peta, No.241, Suka Asih, Kec.Bojongloa Kaler, Kota Bandung",-6.9296992,107.5859571,maimai_dx,,,allnet
LIPPO PURI ST.MORTIS,"Jl. Puri Indah Raya Blok U1, RT.3/RW.2, Kembangan Sel, Kembangan",-6.1885068,106.7390711,chunithm,,,allnet
MOLLY FANTASY LIVING WORLD KOTA WISATA,"Jl Blvd Kota Wisata Lt 1-43B Ciangsana, Kecamatan Gunung Putri",-6.3713106,106.9570403,maimai_dx;taiko,,,allnet;ziv
PIK 1 KITA,"Kawasan Pantai Kita, Jl. Ebony 2, Jkt Utara",-6.1519684,106.9188253,chunithm;maimai_dx,,,allnet
PRIZE SPOT PALO BLOK M,Jl Bulungan No76 Lt.5 Kramat Pela Kec Kebayoran Baru,-6.2428317,106.7964001,maimai_dx,,,allnet
SEMARANG 23 ARKANA,Jl.Kawasan POJCity (Pearl of Jav,-6.9545181,110.3888901,maimai_dx,,,allnet
TIMEZONE BANDUNG INDAH PLASA,"Jl. Merdeka No. 56, Bandung 40117",-6.9085663,107.6107996,chunithm;maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE BENCOOLEN,"JL.Pariwisata No.1 Penurunan Kec. Ratu Samban, Bengkulu",-3.8148175,102.2705780,maimai_dx,,,allnet
TIMEZONE BIG MALL SAMARINDA,"No.8KarangAsamUlu,SungaiKujang,Samarinda,KalimantanTimur",-0.5050225,117.1099903,maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE BOEMI KEDATON,"Jl. Teuku Umar, Sultan Agung No. 1, Kedaton, Lampung 35132",-5.3823988,105.2591307,maimai_dx;pump_it_up,,maimai_dx:1;pump_it_up:1,allnet;ziv
TIMEZONE CENTRE POINT,"Centre Point Medan 3rd Floor, Jl.Jawa No.8,Gg. Buntu, Kec. Medan",3.5916749,98.6810665,maimai_dx,,,allnet;ziv
TIMEZONE DUTA PALANGKARAYA,"Langkai,Kec.Pahandut,KotaPalangkaRaya,KalimantanTengah",-2.2227384,113.9258190,maimai_dx,,,allnet
TIMEZONE DUTA PERTIWI,"Jalan Pemuda No. 150, Semarang 50132",-6.9832693,110.4121797,maimai_dx;other;pump_it_up;taiko,,,allnet;ziv
TIMEZONE GALAXY 3 NEW,Jl Dr IR H Soekarno No. 178 Surabaya 60115,-7.2760864,112.7805726,chunithm;drs;maimai_dx;other;pump_it_up;taiko,,,allnet;ziv
TIMEZONE GALAXY MAL 1,"Jl. Dharmahusada Indah Timur No. 37, 3rd Floor, Surabaya",-3.3175996,114.6035484,maimai_dx,,,allnet
TIMEZONE GALERIA BALI,"JI.RayaByPassIGustiNgurahRai,SimpangDewa Ruci,Kuta,Denpasar,Bali",-8.6985178,115.1708974,maimai_dx,,,allnet
TIMEZONE GRAND WISATA,"Jl.GrandWisata,Lambang Jaya,TambunSelatan,Bekasi,Jawa Barat17510",-6.2934631,107.0577756,maimai_dx,,,allnet
TIMEZONE JAMBI,"No.88,Simpang IV Sipin,Kec.Telanaipura,Kota Jambi,Jambi36125",-1.6127390,103.5755084,maimai_dx,,,allnet
TIMEZONE KELAPA GADING 3 LT 3,"Jl.Boulevard Raya,RT13/18,Klp.Gading Tim,Kota Jakarta Utara,DKI",-6.1574550,106.9070746,maimai_dx,,,allnet
TIMEZONE KELAPA GADING MALL3,"KELAPAGADINGML3L2No.ENTERTAINMENTJLBULEVAR.BLOK.M,PERMAI-14240",-6.1566730,106.9092680,maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE KOTA WISATA,"Jl. Transyogi KM6, Perumahan Kota Wisata Cibubur 16968, K",-6.3804508,106.9540259,maimai_dx,,,allnet
TIMEZONE LA PIAZZA,"Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",-6.1588448,106.8945456,chunithm;maimai_dx;taiko,,,allnet;ziv
TIMEZONE LEVEL 21,"Level 21 Mall Lt. 1, Jl. Teuku Umar No. 1 Denpasar",-8.6696985,115.2150664,maimai_dx;other,,,allnet;ziv
TIMEZONE LIPPO MALL CIKARANG,"Jalan M.H.Thamrin, Cibatu, Cikarang Sel., Bekasi, Jawa Barat",-6.3307487,107.1330016,maimai_dx,,,allnet
TIMEZONE LIPPO MALL KEMANG,"No.36,RT.12/RW5,Bangka,MampangPrpt.JakartaSelatan12150",-6.2613633,106.8145192,maimai_dx,,,allnet
TIMEZONE LIPPO MALL PURI,"LIPPO ML PURI,UNIT L1-07KEL KEMBANGAN SELATAN CBD PURI INDAH JKT",-6.1901580,106.7387330,chunithm;maimai_dx;other;pump_it_up;taiko,,chunithm:1;maimai_dx:2;pump_it_up:1;taiko:1,allnet;ziv
TIMEZONE MAL CIPUTRA CIBUBUR,"No.Km4,Jatikarya,Jatisampurna,Kota Bks,Jawa Barat 17435",-6.3829616,106.9181532,maimai_dx,,,allnet
TIMEZONE MAL RATU INDAH,"Mamajang Luar,Mamajang,Kota Makassar,Sulawesi Selatan 90114",-5.1460430,119.4164813,maimai_dx,,,allnet
TIMEZONE MANADO TOWN SQUARE LT1,"ManadoTownSquare Lantai 1,JI.Piere Tendean Boulevard Sario Utara",1.4723227,124.8319485,maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE MARGO CITY MALL,"MARGO CITY PLASA , JL. MARGONDARAYA NO 358 - DEPOK 16423",-6.3730937,106.8347512,chunithm;maimai_dx,,,allnet
TIMEZONE MEDAN FAIR LT.4 NEW,"Jl. Jend. Gatot Subroto, Medan, Sumatera Utara",3.5816620,98.6267100,maimai_dx,,,allnet
TIMEZONE MEGA MAL BATAM,"Jl. Engkau Putri, Batam 29461",1.1236806,104.0383027,maimai_dx,,,allnet
TIMEZONE MENARA JAKARTA,"Jl. Pekan Raya, Kemayoran, Jakarta, Indonesia",-6.1507108,106.8437329,maimai_dx,,,allnet
TIMEZONE NIPAH,"Jalan Urip Sumoharjo Km 5 Makassar, Sulawesi Selatan 90144",-5.1366701,119.4468493,maimai_dx,,,allnet
TIMEZONE PACIFIC PLACE,"Jl.Jend.sudirman kav 52-53,Senayan,Kec.Kebayoran Baru,Jakarta",-6.2247181,106.8106879,maimai_dx;pump_it_up,,,allnet;ziv
TIMEZONE PAKUWON,"Jl. Raya Lontar Timur, Pakuwon Indah, Surabaya, Jawa Timur 60227",-7.2838224,112.6679759,chunithm;maimai_dx,,,allnet
TIMEZONE PARIS VAN JAVA,"No131-139 Cipedes,Kec.Sukajadi Kota Bandung,JawaBarat 40162",-6.8844395,107.5908826,chunithm;maimai_dx,,,allnet
TIMEZONE PLAZA AMBARUKMO,"Ambarukmo Plaza 3rd Floor,Jl.Laksda Adi Sucipto Jogjakarta 55281",-7.7823147,110.4013199,maimai_dx;other;pump_it_up;taiko,,maimai_dx:2;pump_it_up:1;taiko:1,allnet;ziv
TIMEZONE PLUIT EMPORIUM,"EMPORIUM PLUIT MAL(KAWASAN CBD)LEMPORIUM PLUIT MAL(KAWASAN CBD)LT.4,PLUIT S.RAYA,JAKARTA UTARA",-6.1275809,106.7907608,chunithm;maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE Q-MALL,"Jl. Ahmad Yani KM 38, Banjarbaru 70714",-3.4300034,114.8490017,maimai_dx;other;pump_it_up,,,allnet;ziv
TIMEZONE SUMMARECON BANDUNG,"Summarecon Bandung,Kec. Gedebage, Kota Bandung, Jawa Barat 40295",-6.9594492,107.6946987,chunithm;maimai_dx,,,allnet
TIMEZONE SUMMARECON BEKASI,SUMARECONMAL BEKASI.JL.BOULEVARDAHMAD YANI BLOKM-BEKASI-17142,-6.2262001,107.0009365,chunithm;maimai_dx;other;pump_it_up;taiko,,,allnet;ziv
TIMEZONE SUMMARECON SERPONG,SUMARECON MAL SERPONG LT 2.JL.BOULEVARD CENTRA GADING SERPONG,-6.2410020,106.6281510,chunithm;maimai_dx;other;pump_it_up;taiko,,chunithm:1;maimai_dx:2;pump_it_up:1;taiko:2,allnet;ziv
TIMEZONE SUN PLAZA LT.4,"Jl. KH. Zainul Arifin No. 7, Medan, Sumatera Utara 20152",3.5832590,98.6717075,maimai_dx;taiko,,,allnet;ziv
TIMEZONE SUPERMALL KARAWACI,"L.S.KARAWACI LT.DASAR,105BULEVAR00-00LIPPO KARAWACI1200TANGERANG",-6.2270749,106.6070450,chunithm;maimai_dx;other;pump_it_up,,chunithm:2;maimai_dx:2;pump_it_up:1,allnet;ziv
TIMEZONE TAMAN ANGGREK,"Jl. Letjen S. Parman Grogol petamburan, Kota Jakarta Barat 11470",-6.1744961,106.7908646,maimai_dx,,,allnet
TIMEZONE TRANS STUDIO BANDUNG,"Jl. Gatot Subroto No.289A, Cibangkong, Kota Bandung,40273",-6.9249233,107.6367009,maimai_dx;other,,,allnet;ziv
TIMEZONE TRANS STUDIO MAL BALI,JL. IMAM BONJOL NO.440 80361 DENPASAR BALI,-8.7018086,115.1828021,maimai_dx,,,allnet;ziv
TRANS STUDIO MALL MAKASSAR,"Jl Metro, Tanjung Bunga No.28, Daerah Maccini Sombala, Tamalate",-5.1594883,119.3963915,maimai_dx,,,allnet
ACT草津ACTION,滋賀県草津市野路町1161-1,34.9991007,135.9459039,chunithm;maimai_dx;ongeki,,,allnet
AMパークイオンモール奈良登美ヶ丘店,奈良県生駒市鹿畑町３０２７イオンモール専門店街３階,34.7260080,135.7505666,chunithm;ddr;iidx;maimai_dx;other;sdvx,sdvx_vm,,allnet;eagate;ziv
ENTERTAINMENT FIELD ららぽーとEXPOCITY店,大阪府吹田市千里万博公園２−１ららぽーとＥＸＰＯＣＩＴＹ３Ｆ,34.8054029,135.5354552,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
G-stage浜町,長崎県長崎市浜町2-26,32.7448472,129.8775421,chunithm;gitadora;iidx;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
GAME・パフェ萩,山口県萩市大字椿東3000-5,34.4165984,131.4100396,chunithm;gitadora;iidx;other;popn;project_diva,,,allnet;eagate;ziv
