name,address,latitude,longitude,games,cabs,game_counts,source
Phantom Amusement,"1 Forks Market Road Winnipeg Manitoba, R3C 4L9, Winnipeg",49.8875653,-97.1316236,gitadora;groove_coaster;other;stepmaniax,,gitadora:1;groove_coaster:1;stepmaniax:1,ziv
Pixel Paradise Arcade @ Bayfield Mall,"320 Bayfield St Unit 201 Barrie Ontario, L4M 3C1, Barrie",44.4003069,-79.7031122,chunithm;ddr;gitadora;iidx;jubeat;nostalgia;other;popn;pump_it_up;taiko,,chunithm:2;ddr:2;gitadora:2;iidx:1;jubeat:2;nostalgia:1;popn:2;pump_it_up:1;taiko:2,ziv
Pixel Paradise Arcade @ Rainbow Mall,"3 Massey St. Unit 14 Angus Ontario, L0M 1B0, Angus",44.3151350,-79.8836598,ddr;gitadora;other;pump_it_up,,,ziv
The Arcadium Grande Prairie,"11012 100 Street Grande Prairie AB, T8V 2N1, Grande Prairie",55.1802981,-118.7963408,gitadora;other;taiko,,,ziv
Juegos Diana San Diego,"San Diego 438 Santiago Región Metropolitana, 8330487, Santiago",-33.4511400,-70.6503400,dance_evo;ddr;gitadora;other;pump_it_up;taiko,,,ziv
Kaneda Games,"11151 Los Mimbres El Bosque Región Metropolitana, 8031222, El Bosque",-33.5653519,-70.6631071,jubeat;other;pump_it_up;taiko,,,ziv
Mall Paseo del Mar,"Urmeneta 580 Puerto Montt Region de los Lagos, Puerto Montt",-41.4720227,-72.9433501,gitadora;pump_it_up,,,ziv
Portal Friki,"269 Manuel Antonio Matta La Serena Coquimbo, 1710086, La Serena",-29.9003913,-71.2525178,ddr;iidx;jubeat;other;project_diva;pump_it_up;reflec;sdvx;taiko,,ddr:2;iidx:1;jubeat:2;project_diva:1;pump_it_up:3;reflec:1;sdvx:1;taiko:1,ziv
1号机长合肥瑶海天地店,安徽省合肥市瑶海区瑶海天地3楼,31.8678680,117.3309310,jubeat;maimai_dx,,jubeat:2;maimai_dx:2,wahlap;bemanicn
BitCity,"B1 Floor, HUA (大中华国际交易广场) No. 1 Fuhua 1st Road, Convention and E Futian 福田区 Shenzhen 深圳市 Guangdong 广东省, 518048, Shenzhen 深圳市",22.5386013,114.0569633,chunithm;groove_coaster;jubeat;maimai_dx;other;taiko,,chunithm:2;groove_coaster:2;jubeat:2;maimai_dx:3;taiko:4,ziv
C翻乐园苏州姑苏万象天地店,江苏省苏州市姑苏区万象天地三楼C翻乐园,31.3129560,120.5950770,jubeat;maimai_dx;other,,jubeat:2;maimai_dx:2,wahlap;bemanicn
DORAPLANET 哆啦星球 (高新玫瑰ONE),"Rose 1F, One Shopping Center (Gaoxin), Chengzhang Road No.1512 Chang'an District Xi'an Shaanxi Province, 710101, Xi'an",34.1346055,108.8204260,chunithm;drs;maimai_dx;other;sdvx;wacca;jubeat,,chunithm:2;jubeat:2;maimai_dx:2,ziv;bemanicn
Happy Hero 欢乐英雄,"6 Baixing West 3rd Road 百姓西三路列圣庙堂旁边 Zhanjiang 湛江 Guangdong 广东, 524000, Zhanjiang 湛江",21.2646854,110.3695214,gitadora;jubeat;other;pump_it_up,,,ziv
HIHI KOKO,平原路469号胖东来三胖2楼,35.3046910,113.9051140,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:2;maimai_dx:1,bemanicn
HIHIKOKO快乐制造地新乡胖东来店,河南省新乡市胖东来HIHIKOKO快乐制造地,35.3048220,113.9048220,chunithm;jubeat;maimai_dx,,,wahlap
HOP-DX,"B1F, Qianhai Hop Mall, Xinghua 1st Road No.19 Bao’an District Shenzhen Guangdong, 518101, Shenzhen",22.5536082,113.8815040,gitadora;maimai_dx;other,,,ziv
HOP-DX前海天地店,宝安区兴华一路与海秀路交界处,22.5525320,113.8844130,gitadora;maimai_dx,,gitadora:1;maimai_dx:1,bemanicn
JOYMARK十堰茅箭寿康华悦城店,十堰市茅箭区朝阳中路29号寿康华悦城3楼,32.6490960,110.7775300,jubeat;maimai_dx,,jubeat:1;maimai_dx:1,wahlap;bemanicn
PKBoys 潮玩嘉年华,"2F, WellTown mall, Yinrui East Road Tongzhou District Beijing Beijing, 100020, Beijing",39.8583642,116.6879762,chunithm;jubeat;maimai_dx;other;taiko,,chunithm:2;jubeat:4;maimai_dx:4;taiko:2,ziv
SSG潮玩游艺中心金华店,世贸城市广场3楼,29.0851100,119.6443690,jubeat;maimai_dx;other,,jubeat:2;maimai_dx:1,bemanicn
Superbuddy超级乐园（成都光环店）,四川省成都市锦江区沙河街道东大街东大路段333号(东大路地铁站G口步行120米)成都光环购物公园A馆,30.6359160,104.1099710,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:1,bemanicn
三明市三元区进珠游乐城,三明市三元区和仁新村44幢地下室,26.2708670,117.6303580,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:1;maimai_dx:1,bemanicn
世宇乐园(大信旗舰店),"广东省中山市石岐区宏基路大信商业街尾 中山市(Chungshan) 广东省 (Guangdong Province), 中山市(Chungshan)",22.5359579,113.3830597,jubeat;other,,jubeat:4,ziv
世宇乐园广州棠下店,"广州市中山大道188号棠下好又多超市1楼 广州市(CANTON) 广东省 (Guangdong Province), 广州市(CANTON)",23.1251636,113.3791959,jubeat;other;taiko,,jubeat:2;taiko:2,ziv
乐动达人 (天润奥莱广场店),江城区东风一路11号天润奥莱广场F6层,21.8568250,111.9617480,jubeat,,jubeat:1,bemanicn
乐炫风上海静安大融城店,上海市静安区大融城2楼,31.2814960,121.4202010,jubeat;maimai_dx;other;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn;ziv
乐翻天游乐园,"承德市佟温路二号 承德市（Chengde） 河北省（Hebei）, 067000, 承德市（Chengde）",40.9734372,117.9355261,iidx;other;reflec;taiko,,,ziv
乐趣时代·智趣乐园（石岐大信店）,莲员东路2号大信·新都汇二期B座3楼,22.5337640,113.3761040,chunithm;jubeat;maimai_dx,,chunithm:1;jubeat:2;maimai_dx:2,bemanicn
乐酷汇电玩城,蓝色港湾儿童城一层冰场东侧K114号,39.9479334,116.4697374,gitadora;other;taiko,,gitadora:1;taiko:1,bemanicn;ziv
乐酷电玩俱乐部(金源燕莎店),"Jinyuan Xinyansha Mall, 1 Yuanda Road 5th Floor BEIJING Beijing Shi, BEIJING",39.9586480,116.2895215,gitadora;iidx;sdvx;stepmaniax,,,ziv
像素玩家南宁西南商都店,广西壮族自治区南宁市民生街道朝阳路29号西南商都地下一层66号,22.8179420,108.3169630,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:3;taiko:2,wahlap;bemanicn
元气满满 (益田假日),"3rd floor, Shopping Holiday World(益田假日购物中心), 长乐西路 No.166 Xincheng District Xi'an Shannxi, 710000, Xi'an",34.2703306,108.9684320,gitadora;maimai_dx;other;taiko,,,ziv
动力99,"东莞市南城区鸿福路200号第一国际汇一城313-333 东莞市(Dongguan) 广东省 (Guangdong Province), 东莞市(Dongguan)",23.0088655,113.7549520,gitadora;iidx;jubeat;reflec,,,ziv
南宁玛丽奥动漫电玩俱乐部,"兴宁区兴宁路步行街59号红星电影城1-2楼 南宁市(Nanning) 广西省 (Guangxi Province), 南宁市(Nanning)",22.8142057,108.3205108,jubeat,,jubeat:2,ziv
卡希尔乐园（星悦广场店）,高新六路与流芳路交汇口，伟星光谷星悦广场3楼,30.4407470,114.4443830,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,bemanicn
和音屋 x -Azisai- 北京店 立直麻将/音游,七里庄路口向北附近（详见群内信息）,39.8530000,116.2950000,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;popn;sdvx,,chunithm:1;ddr:1;gitadora:2;iidx:2;maimai_dx:2;nostalgia:1;popn:1;sdvx:1,bemanicn;ziv
哆啦乐图 DORALETU ★,"1st Floor, Zhonglou Wenshang Hotel Beilin District Xi'an Shaanxi, 710000, Xi'an",34.2601937,108.9444047,chunithm;jubeat;maimai_dx;other;pump_it_up;taiko;wacca,,chunithm:4;jubeat:2;maimai_dx:4;pump_it_up:1;taiko:1;wacca:2,ziv;bemanicn;wahlap
哒趣超乐场,"江埔从城大道107号远达汇聚广场2层H2-007,008,009",23.5323230,113.5886940,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:2;maimai_dx:1,bemanicn
嗨客玩家东莞厚街万达店,广东省东莞市厚街镇厚街万达广场3楼嗨客玩家,22.9458850,113.6687450,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:2;maimai_dx:1,wahlap;bemanicn
城市Nicole潮玩街区(奇峰店),永定区永定街道办事处崇实社区(奇峰广场)商场3层L333号,29.1280590,110.4805730,jubeat;maimai_dx;other,,jubeat:2;maimai_dx:1,bemanicn
城市英雄(长沙德思勤店),湘府中路18号德思勤城市广场四季汇购物中心北馆三层L3-19号,28.1147090,113.0073070,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,bemanicn;wahlap
城市英雄(长沙金茂览秀城店),湖南省长沙市岳麓区梅溪湖路金茂览秀城LG层LG28号,28.1998490,112.8964610,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:3;taiko:2,bemanicn;wahlap
城市英雄game one,深圳市宝安区创业二路深圳大悦城,22.5721702,113.8974404,chunithm;jubeat;maimai_dx;other;taiko,,chunithm:2;jubeat:2;maimai_dx:4;taiko:5,bemanicn;ziv
城市英雄Party House(龙湖新荣天街店),"后湖大道355号新荣天街A-4F-25,A-4F-26,A-4F-27",30.6607670,114.3268430,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,bemanicn;wahlap
城市英雄Party house（淮安店）,生态文旅区吾悦广场2楼,33.5544920,119.1173670,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:1,bemanicn;wahlap
城市英雄北京海淀大悦城店,北京市海淀区西北旺海淀大悦城3楼城市英雄,40.0892927,116.2228526,jubeat;maimai_dx;taiko;other,,jubeat:2;maimai_dx:2;taiko:2,wahlap;bemanicn;ziv
城市英雄宁波镇海吾悦广场店,浙江省宁波市镇海区新城吾悦广场三层城市英雄party house,29.9517390,121.5957790,maimai_dx;jubeat;taiko,,jubeat:1;maimai_dx:1;taiko:1,wahlap;bemanicn
城市英雄常州天宁吾悦广场店,江苏省常州市天宁区吾悦广场三楼,31.7666820,120.0046140,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:1,wahlap;bemanicn
城市英雄扬州邗江吾悦广场店,江苏省扬州市邗江区竹西路23号扬州新城吾悦广场二层2002-1商铺,32.4208520,119.4534070,jubeat;maimai_dx;taiko,,jubeat:1;maimai_dx:1;taiko:1,wahlap;bemanicn
城市英雄星沙吾悦店,湖南省长沙市长沙县松雅湖吾悦广场3楼3005号商铺,28.2562170,113.0955860,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:3;taiko:1,wahlap;bemanicn
城市英雄株洲店,"1077号-1083号 Xin Hua Xi Lu Zhuzhou Shi Hunan Sheng, 412000, Zhuzhou Shi",27.8370973,113.1511552,gitadora;jubeat;other,,,ziv
城市英雄步步高店,湖南省岳阳市步步高店,29.3589540,113.1319920,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:2,wahlap;bemanicn
城市英雄浙江义乌吾悦广场店,浙江省义乌市江东街道吾悦广场3楼城市英雄,29.3078220,120.1010920,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:1,wahlap;bemanicn
城市英雄电玩,"河南省郑州市二七区西大街 郑州(Zhengzhou) 河南 (Henan), 450001, 郑州(Zhengzhou)",34.7518012,113.6677963,iidx;jubeat;other;pump_it_up;reflec;taiko,,iidx:1;jubeat:2;pump_it_up:1;reflec:2;taiko:1,ziv
城市英雄电玩(汉口店),"江汉区中山大道818号佳丽广场B1楼HAPPY站台 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.5788101,114.2911336,jubeat;other,,,ziv
城市英雄西安熙地港店,陕西省西安市未央区凤城七路熙地港购物中心五楼,34.3402935,108.9402983,chunithm;maimai_dx;taiko;jubeat;other,,chunithm:2;jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn;ziv
城市英雄西安龙首印象城店,陕西省西安市未央区未央路33号龙首印象城三楼,34.2963223,108.9431709,jubeat;maimai_dx;taiko;other,,jubeat:1;maimai_dx:1;taiko:2,wahlap;bemanicn;ziv
城市英雄郴州友阿店,湖南省郴州市北湖区同心路1号友阿国际广场街区1F城市英雄,25.8069810,113.0208340,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn
城市英雄长沙店,"中国湖南省长沙市黄兴中路92号 Changsha Shi Hunan Sheng, Changsha Shi",28.1935426,112.9760110,iidx;jubeat;other;pump_it_up;reflec,,,ziv
城市英雄长沙荟聚店,湖南省长沙市岳麓区洋湖街道潭州大道宜家荟聚购物中心三楼,28.1211770,112.9323680,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:3;taiko:2,wahlap;bemanicn
城市英雄长沙雨花喜盈门店,湖南省长沙市雨花区喜盈门范城3-8栋G层B1-326号城市英雄,28.1367120,113.0284410,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:2,wahlap;bemanicn
城市英雄顺德大信·新都汇店,大良街道彩虹路大信·新都汇3楼L3007号,22.7996180,113.2904810,jubeat;maimai_dx;taiko,,jubeat:1;maimai_dx:2;taiko:2,bemanicn;wahlap
壹零壹电玩城 Super101 (新华广场店),"Zone H, European Town, Xinhua Square Underground Shopping Street Xilingol North Rd., Xincheng District Hohhot Inner Mongolia, 010020, Hohhot",40.8180436,111.6612947,jubeat;maimai_dx;other,,,ziv
大乐橙威海欧乐坊店,世昌大道268号欧乐坊商业广场一楼184号,37.5035020,122.0703840,jubeat;maimai_dx,,jubeat:1;maimai_dx:1,bemanicn
大玩家动漫娱乐中心（百盛购物中心太平桥店）,东直路118号百盛购物中心道外区太平桥店F3层,45.7819050,126.6702650,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,bemanicn;wahlap
大玩家哈尔滨南岗西城红场店,哈尔滨市南岗区西城红场负一楼大玩家,45.7022210,126.5848160,maimai_dx;jubeat;taiko,,jubeat:2;maimai_dx:1;taiko:1,wahlap;bemanicn
大玩家超乐场,"广州市白云区云城东路505号万达广场1楼 地铁飞翔公园站 广州市(CANTON) 广东省 (Guangdong Province), 广州市(CANTON)",23.1717685,113.2666504,jubeat;taiko,,jubeat:2;taiko:2,ziv
大玩家超乐场,"涧西区辽宁路170号 洛阳(LuoYang) 河南 (Henan), 471003, 洛阳(LuoYang)",34.6547713,112.4077441,jubeat;other;taiko,,jubeat:2;taiko:2,ziv
大玩家超乐场(新会万达广场),"新会区会城启超大道2号万达广场二楼 Jiangmen Guangdong, Jiangmen",22.5046216,113.0459855,jubeat;taiko,,jubeat:2;taiko:1,ziv
大玩家超乐场(江门万达广场),"蓬江区发展大道万达广场2楼 Jiangmen Shi Guangdong Sheng, 529030, Jiangmen Shi",22.6161500,113.0832449,jubeat;other;taiko,,,ziv
大玩家超乐场（菱角湖万达广场店）,"江汉区唐家墩路5号菱角湖万达商业广场二层 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.6102720,114.2701040,jubeat;other;pump_it_up;taiko,,,ziv
大玩家超乐空间（乌兰浩特万达广场店）,乌兰浩特市万达广场大玩家二楼,46.0858210,122.0222740,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:2;maimai_dx:2,bemanicn
大玩家（哈尔滨哈西万达店）,中兴大道168号哈西万达广场3层,45.6985620,126.5812270,chunithm;jubeat;maimai_dx;taiko,,chunithm:2;maimai_dx:2;taiko:2,bemanicn;wahlap
天天玩 X 秋葉原日系动漫中心★,"Huiyin Plaza, Huashan Road (Xujiahui/Guangyuan Road) no. 2088 徐汇区 (Xuhui District) 上海 (Shanghai), 200235, 徐汇区 (Xuhui District)",31.1986788,121.4326143,chunithm;gitadora;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:4;gitadora:1;iidx:4;jubeat:2;maimai_dx:7;sdvx:4;taiko:1,ziv;bemanicn;wahlap
奇乐多,"F6 Floor, Xingshicheng Shopping Plaza, No. 34-1 Zhongxin Road Bao’an District 宝安区 Shenzhen City 深圳市 Guangdong Province 广东省, 518104, Shenzhen City 深圳市",22.7250983,113.8246733,gitadora;other;taiko,,,ziv
奇奇乐园(新民众乐园店),"江汉区中山大道江汉路新民众乐园4楼 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.5758126,114.2861812,jubeat;other;pump_it_up,,,ziv
奇迹风云会秦皇岛茂业天地店,河北省秦皇岛市海港区河北大街西段茂业天地4楼奇迹风云会,39.9067480,119.5407710,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn
好特电玩柳州五星店,广西柳州市城中区解放南路87号两面针大厦负一楼好特电玩五星店,24.3155050,109.4077690,jubeat;maimai_dx;other,,jubeat:1;maimai_dx:1,wahlap;bemanicn
好玩的家庭娱乐中心(胖东来天使城店),八龙路与建安大道交叉口,34.0361730,113.8389450,chunithm;jubeat;maimai_dx,,chunithm:2;jubeat:2;maimai_dx:1,bemanicn
宁波工程学院,"147号-191号 Feng Hua Lu Ningbo Zhejiang, 315032, Ningbo",29.9109633,121.6119830,ddr;iidx;maimai_dx;nostalgia;other;pump_it_up;sdvx;taiko,,ddr:1;iidx:2;maimai_dx:1;nostalgia:1;pump_it_up:2;sdvx:1;taiko:1,ziv
宝贝王北京通州万达店,北京市通州区新华西街58号万达广场2层宝贝王,39.9045310,116.6358140,chunithm;maimai_dx;taiko;jubeat;other,,chunithm:2;jubeat:2;maimai_dx:3;taiko:1,wahlap;bemanicn;ziv
宝龙乐园,"台江区工业路193号宝龙城市广场B1层263/257 福州市(Fuzhou) 福建省(Fujian), 福州市(Fuzhou)",26.0622089,119.2917779,jubeat;other;pump_it_up;reflec;taiko,,jubeat:2;pump_it_up:1;reflec:2;taiko:2,ziv
宝龙乐园福州宝龙店,福建省福州市台江区宝龙城市广场1F宝龙乐园,26.0646290,119.2861820,jubeat;maimai_dx;taiko,,jubeat:1;maimai_dx:1;taiko:1,wahlap;bemanicn
寻游记嗨众(九全嘉国际广场店),九全嘉国际广场3楼,30.3611700,114.3238810,gitadora;maimai_dx,,gitadora:1;maimai_dx:1,bemanicn
小丑乐园,锦山大街342号一楼,40.0988790,124.3494000,jubeat;other;taiko,,jubeat:1;taiko:1,bemanicn
尖峰玩家宁德蕉城万达店,福建省宁德市蕉城万达二楼尖峰玩家,26.6558910,119.5347090,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn
尖峰玩家福州福清万达广场店,福清市音西街道清昌大道105号万达广场2号门2楼尖峰玩家,25.7179690,119.3450520,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn
尖峰玩家衡阳蒸湘万达店,湖南省衡阳市蒸湘区蒸湘万达三楼尖峰玩家3F-C,26.8873770,112.5875040,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,wahlap;bemanicn
峡谷达人电玩城,"北京市丰台区南三环西路16号 首地大峡谷购物中心 丰台区 Fengtai District 北京 (Beijing), 丰台区 Fengtai District",39.8544932,116.3667047,dance_evo;gitadora,,,ziv
广州星力动漫游戏产业园,"广州市番禺区东环街迎新路8号 广州市(CANTON) 广东省 (Guangdong Province), 广州市(CANTON)",22.9694623,113.3773774,gitadora;iidx;jubeat;other;reflec,,gitadora:4;iidx:2;jubeat:4;reflec:2,ziv
开心汇（原寻游纪嗨众电&潮玩世界MIX）,中山大道818号新佳丽广场4楼,30.5807980,114.2855960,jubeat;taiko;maimai_dx,,jubeat:2;taiko:1,bemanicn;wahlap
惠州华贸汤姆熊王国,江北华贸天地B1层,23.1065960,114.4098570,jubeat;maimai_dx,,jubeat:2;maimai_dx:1,bemanicn
拿酷科幻城湛江赤坎店,广东省湛江市赤坎区沙湾街道丽悦新天M层拿酷科幻城,21.2693120,110.3887790,iidx;jubeat;maimai_dx,,iidx:1;jubeat:1;maimai_dx:1,wahlap;bemanicn
捌零时尚电玩会所(光谷店),"东湖高新技术开发区光谷广场一楼 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.5043562,114.3995297,jubeat;other,,,ziv
捌零时尚电玩会所(江汉路店),"江汉区花楼街198号宝丽金国际广场2楼(近民生路) 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.5768200,114.2916810,gitadora;jubeat;other,,,ziv
新密市e舞成名游戏厅,新密市农业路420 金霖商厦7F,34.5371370,113.3807190,jubeat;other,,jubeat:1,bemanicn
易游未尽广州从化金汇城店,广东省广州市从化区环市东路688号金汇城商业广场三层易游未尽,23.5604060,113.6126050,maimai_dx;jubeat,,jubeat:2;maimai_dx:1,wahlap;bemanicn
星球乐动游乐体验世界（盛世华城·上品街店）,文峰千家惠一楼,31.8398920,120.9934890,jubeat;other,,jubeat:2,bemanicn
星酷时代动漫,"昆明市官渡区双福路银海花园1号铺面 昆明市(Kunming) 云南省(YunNan Province), 昆明市(Kunming)",25.0079659,102.7379823,gitadora,,,ziv
晴空进击社广州设计之都时光汇店,黄边北路152号广州设计之都时光汇3层,23.2249870,113.2791660,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:2;taiko:1,bemanicn;wahlap
朗玩 Round1 Bowling & Arcade (Xintang AEON Mall),"増城区宁西街创新大道15号 永旺梦乐城广州新塘 广州市 Guangdong Province, 511338, 广州市",23.1621958,113.6198759,chunithm;dance_around;drs;gitadora;groove_coaster;maimai_dx;other;pump_it_up;sdvx;taiko;wacca,,chunithm:1;dance_around:2;drs:1;gitadora:2;groove_coaster:2;maimai_dx:3;pump_it_up:1;sdvx:2;taiko:3;wacca:2,ziv
未来之影电玩城广州天河天娱广场店,广州市天河区天河路625号天娱广场3楼,23.1382840,113.3345030,jubeat;maimai_dx;taiko,,jubeat:2;maimai_dx:1;taiko:1,wahlap;bemanicn
极速动漫公主岭华生店,吉林省公主岭市华生购物中心4楼,43.4812980,124.7994000,jubeat;maimai_dx;taiko,,jubeat:1;maimai_dx:1;taiko:1,wahlap;bemanicn
极速玩家长春绿园吾悦二期店,长春市绿园区吾悦广场项目二期,43.8858120,125.2669820,jubeat;maimai_dx,,jubeat:1;maimai_dx:1,wahlap;bemanicn
梦幻谷游艺城,"汾宁路东方广场翡翠城南侧 佛山市(FoShan) 广东省 (Guangdong Province), 528000, 佛山市(FoShan)",23.0369874,113.1197881,iidx;jubeat;other;reflec,,iidx:1;jubeat:2;reflec:1,ziv
