name,address,latitude,longitude,games,cabs,game_counts,source
DORAPLANET 哆啦星球 (高新玫瑰ONE),"Rose 1F, One Shopping Center (Gaoxin), Chengzhang Road No.1512 Chang'an District Xi'an Shaanxi Province, 710101, Xi'an",34.1346055,108.8204260,chunithm;drs;maimai_dx;other;sdvx;wacca;jubeat,,chunithm:2;jubeat:2;maimai_dx:2,ziv;bemanicn
LBF活动室,佛山创意产业园内,23.0163220,113.0923500,chunithm;maimai_dx;sdvx,,chunithm:1;maimai_dx:2;sdvx:1,bemanicn
乐酷电玩俱乐部(金源燕莎店),"Jinyuan Xinyansha Mall, 1 Yuanda Road 5th Floor BEIJING Beijing Shi, BEIJING",39.9586480,116.2895215,gitadora;iidx;sdvx;stepmaniax,,,ziv
佐佐佑佑电玩城,"名城广场3F 公园路163号 Wenzhou Shi Zhejiang Sheng, 325100, Wenzhou Shi",28.0130744,120.6623617,drs;maimai_dx;other;pump_it_up;sdvx,,,ziv
元气总动员 Happy Story (时代天街),"3rd Floor, Block B, 龙湖时代天街, No. 89 Hezuo Road Pidu District 郫都区 Chengdu City 成都市 Sichuan Province 四川省, 611730, Chengdu City 成都市",30.7545509,103.9200103,chunithm;maimai_dx;other;sdvx;taiko,,chunithm:2;maimai_dx:2;sdvx:1;taiko:1,ziv;wahlap;bemanicn
元气总动员(成都都江堰店),至臻路1号融创文旅城融创茂3楼,30.9583800,103.6214230,sdvx,,sdvx:1,bemanicn
和音屋 x -Azisai- 北京店 立直麻将/音游,七里庄路口向北附近（详见群内信息）,39.8530000,116.2950000,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;popn;sdvx,,chunithm:1;ddr:1;gitadora:2;iidx:2;maimai_dx:2;nostalgia:1;popn:1;sdvx:1,bemanicn;ziv
和音屋合肥蜀山环球中心店,安徽省合肥市蜀山区之心城环球中心B座1501,31.8557110,117.2523430,chunithm;maimai_dx;sdvx,,chunithm:1;maimai_dx:2;sdvx:1,wahlap;bemanicn
哆啦星球主战场大旺城店,大庆西路81号,34.2697565,108.8516191,sdvx,,sdvx:1,bemanicn;ziv
哈基窝,库洛雀庄（欢乐宫西侧同城配送门市）,42.8911140,129.4733570,chunithm;iidx;maimai_dx;ongeki;sdvx,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
大玩家超乐场（广州海珠店）,"3F, Wanda Plaza Haizhu 238 Yijing Road, Haizhu District Guangzhou Shi Guangdong Sheng, Guangzhou Shi",23.0837478,113.3136310,drs;groove_coaster;sdvx;wacca,,drs:2;groove_coaster:2;sdvx:2;wacca:2,ziv
天天玩 X 秋葉原日系动漫中心★,"Huiyin Plaza, Huashan Road (Xujiahui/Guangyuan Road) no. 2088 徐汇区 (Xuhui District) 上海 (Shanghai), 200235, 徐汇区 (Xuhui District)",31.1986788,121.4326143,chunithm;gitadora;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:4;gitadora:1;iidx:4;jubeat:2;maimai_dx:7;sdvx:4;taiko:1,ziv;bemanicn;wahlap
娱人港湾（金查理小镇店）,旅游路与常山大道交叉口金查理小镇3-1,35.9244510,119.3928220,drs;sdvx,,drs:1;sdvx:2,bemanicn
宁波工程学院,"147号-191号 Feng Hua Lu Ningbo Zhejiang, 315032, Ningbo",29.9109633,121.6119830,ddr;iidx;maimai_dx;nostalgia;other;pump_it_up;sdvx;taiko,,ddr:1;iidx:2;maimai_dx:1;nostalgia:1;pump_it_up:2;sdvx:1;taiko:1,ziv
布丁城堡欢乐世界,上美广场4楼,31.1230720,104.3832810,sdvx,,sdvx:1,bemanicn
插电师北京王府井银泰店,北京市东城区王府井大街88号银泰in88商场2层插电师电玩,39.9148584,116.4055625,chunithm;iidx;maimai_dx;sdvx;taiko,,chunithm:2;iidx:2;maimai_dx:3;sdvx:2;taiko:1,wahlap;bemanicn;ziv
星舰梦航荔湾广百店,广东省广州市荔湾区坑口地铁站荔胜广场3F-10,23.0814020,113.2275730,maimai_dx;other;sdvx,,maimai_dx:1;sdvx:1,wahlap;bemanicn
星辰闪耀（唐山曹妃甸昱海澜湾店）,昱海澜湾F区1-1，中山路46号3-2,39.0662880,118.4479810,sdvx;taiko,,sdvx:2;taiko:1,bemanicn
星际传奇成都高新环球中心店,四川省成都市高新区天府大道北段1700号4FB02星际传奇,30.5717330,104.0623230,chunithm;maimai_dx;sdvx,,chunithm:2;maimai_dx:4;sdvx:2,wahlap;bemanicn
晴天G-BOX潮玩社佛山南海店,佛山市南海区桂城街道季华东路27号丽日广场七座101第三层商务7-310、312,23.0160980,113.1587060,maimai_dx;other;sdvx,,maimai_dx:1;sdvx:2,wahlap;bemanicn
月窝,龙光玖云著1号楼2416,22.8332700,108.2213340,chunithm;maimai_dx;sdvx,,chunithm:2;maimai_dx:2;sdvx:1,bemanicn
朗玩 Round1 Bowling & Arcade (Xintang AEON Mall),"増城区宁西街创新大道15号 永旺梦乐城广州新塘 广州市 Guangdong Province, 511338, 广州市",23.1621958,113.6198759,chunithm;dance_around;drs;gitadora;groove_coaster;maimai_dx;other;pump_it_up;sdvx;taiko;wacca,,chunithm:1;dance_around:2;drs:1;gitadora:2;groove_coaster:2;maimai_dx:3;pump_it_up:1;sdvx:2;taiko:3;wacca:2,ziv
杭州良渚虎窝,大河李斯特教育视频媒体工作室,30.3586010,120.0185620,sdvx,,sdvx:2,bemanicn
核客电玩城深圳罗湖店,广东省深圳市罗湖区深南东路3020号百货广场大厦西座一楼,22.5462808,114.1130620,chunithm;maimai_dx;taiko;drs;other;pump_it_up;sdvx;wacca,,chunithm:2;drs:1;maimai_dx:2;pump_it_up:1;sdvx:2;taiko:2;wacca:3,wahlap;bemanicn;ziv
桔钓沙莱华度假酒店 (Lavenna Resort Judiaosha Shenzhen),"B1, Lavenna Resort Hotel, No. 28 Xindong Road, Nan’ao Subdistric Longgang District 龙岗区 Shenzhen City 深圳市 Guangdong Province 广东省, 518121, Shenzhen City 深圳市",22.5598454,114.5477385,drs;other;sdvx,,,ziv
汤姆熊欢乐世界 Tom's World (成都王府井科华店),"3rd Floor, Wangfujing Shopping Center (Ke Hua Branch) No. 9 Kehua Middle Road, Wuhou District 武侯区 Chengdu City 成都市 Sichuan Province 四川省, 610041, Chengdu City 成都市",30.6210914,104.0733368,ddr;iidx;jubeat;maimai_dx;other;sdvx;taiko,,ddr:1;iidx:1;jubeat:1;maimai_dx:2;sdvx:1;taiko:1,ziv;wahlap;bemanicn
泛时空 FUNSPACE BEIJING (北京荟聚西红门Livat) ★,"Second Floor, Livat，No. 15, Xinning Street, Daxing District, Bei 大兴区 Beijing Beijing, 102600, Beijing",39.7875739,116.3211018,chunithm;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:2;dance_evo:1;ddr:1;gitadora:2;iidx:2;jubeat:3;maimai_dx:4;sdvx:1;taiko:2,ziv;bemanicn
泰格本色,"康王·柏德来商业城1区 903 Kangwang North Road Guangzhou Shi Guangdong Sheng, 510000, Guangzhou Shi",23.1252079,113.2465339,gitadora;jubeat;other;sdvx,,gitadora:2;jubeat:2;sdvx:1,ziv
游侠传奇（亿丰时代广场店）,金宇路铂茂亿丰广场c区三楼,35.4307420,116.5644620,sdvx,,sdvx:1,bemanicn
源窝,建华大街511号鑫隆湾E座,38.8639000,115.4768480,iidx;sdvx;taiko,,iidx:1;sdvx:1;taiko:1,bemanicn
潮玩星球 (Chaowan Planet,"84 Xihu Road Floors 1-3 Guangzhou Shi Guangdong Sheng, 510063, Guangzhou Shi",23.1230724,113.2651377,dance_evo;gitadora;jubeat;sdvx,,,ziv
烈火游戏机娱乐,"Jiangning Road No. 77-4F 美琪大剧院对面 静安区 (Jing'an District) 上海 (Shanghai), 200041, 静安区 (Jing'an District)",31.2311100,121.4510035,chunithm;gitadora;groove_coaster;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:1;gitadora:2;groove_coaster:1;iidx:2;jubeat:1;maimai_dx:10;sdvx:4;taiko:2,ziv
玩星汇 Wanxinghui Arcade,"2F, Beicheng Paradise Walk Mall Zone B, Guanyinqiao, Jiangbei District Chongqing Chongqing, 400020, Chongqing",29.5820133,106.5297248,other;sdvx,,sdvx:2,ziv;bemanicn
环游嘉年华(大学城),"广州大学城中大生活区GOGO新天地广场3楼 大学城北一路与大学城中二横路交界(贝岗村旁) 广州市(CANTON) 广东省 (Guangdong Province), 广州市(CANTON)",23.0611451,113.3920276,dance_evo;jubeat;other;sdvx,,dance_evo:1;jubeat:2;sdvx:2,ziv
环游嘉年华江门店,广东省江门市蓬江区白石大道166号汇悦城3楼,22.6117979,113.0824735,chunithm;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:2;jubeat:2;maimai_dx:3;sdvx:2;taiko:3,wahlap;bemanicn;ziv
真快活美乐园（国广店）,"江汉区解放大道690号武汉国际广场7楼 Wuhan Shi Hubei Sheng, 430072, Wuhan Shi",30.5802799,114.2712231,gitadora;jubeat;other;reflec;sdvx;taiko,,,ziv
神采飞扬 Game Town (凯德广场店),"7F, Capital Plaza Wusheng Road, No. 238 Zhongshan Avenue Qiaoku District Wuhan Hubei, 430033, Wuhan",30.5713775,114.2619327,maimai_dx;other;sdvx;taiko,,maimai_dx:2;sdvx:1;taiko:1,ziv;wahlap;bemanicn
翡翠·立直麻将·音游,广东省中山市龙井南路艺进大厦停车场内艺进大厦停车场里面,22.5339460,113.3867250,chunithm;maimai_dx;sdvx,,chunithm:2;maimai_dx:1;sdvx:1,bemanicn
草窝音游屋,中海豪庭5号楼（门牌号请加群咨询）,37.3898090,117.9649830,chunithm;sdvx;taiko,,chunithm:1;sdvx:1;taiko:1,bemanicn
莱华度假酒店奇妙世界,南澳街道新东路28号桔钓沙莱华度假酒店负一层,22.5593470,114.5487400,drs;sdvx,,drs:1;sdvx:1,bemanicn
菲游乐（苍南银泰店）,浙江省温州市苍南县玉苍路银泰3楼3031铺位菲游乐(苍南银泰城店),27.5122350,120.4219770,maimai_dx;sdvx,,maimai_dx:2;sdvx:2,bemanicn
诺窝,襄城区檀溪路国际商都,32.0078880,112.1091760,chunithm;iidx;maimai_dx;nostalgia;ongeki;sdvx,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
车库窝,东升里11号 百花苑D座首层87号,23.0279320,113.1080190,gitadora;iidx;sdvx,,gitadora:1;iidx:1;sdvx:1,bemanicn
轩轩窝,美宜佳,22.5462440,114.0528250,iidx;maimai_dx;sdvx,,iidx:1;maimai_dx:1;sdvx:1,bemanicn
酷客领域太原龙湖万达店,山西省太原市龙湖万达广场三楼酷客领域,37.8851930,112.5545630,maimai_dx;sdvx;taiko,,maimai_dx:2;sdvx:1;taiko:2,wahlap;bemanicn
酷玩空间上海普陀环球港店,上海市普陀区环球港负一楼酷玩空间,31.2363987,121.4085386,chunithm;maimai_dx;taiko;jubeat;other;sdvx,,chunithm:8;jubeat:1;maimai_dx:10;sdvx:1;taiko:10,wahlap;bemanicn;ziv
韵窝,长江商贸城b区4栋202室,32.2703670,118.3102030,sdvx,,sdvx:1,bemanicn
风云再起上海长泰广场店,上海市浦东新区外高桥保税区自由贸易试验区祖冲之路1239弄长泰广场地下一层59-1室风云再起,31.2083800,121.5978940,maimai_dx;sdvx;taiko,,maimai_dx:4;sdvx:2;taiko:1,wahlap;bemanicn
风云再起天津和平路店,天津市和平区和平路印象城A座一层风云再起游乐汇,39.1307760,117.1866592,chunithm;maimai_dx;taiko;other;sdvx,,chunithm:2;maimai_dx:3;sdvx:2;taiko:2,wahlap;bemanicn;ziv
风云再起游乐汇 Fengyun Arcade (长泰广场店),"金科路2889弄 (地铁2号线金科路站) Jinke Rd Station, Subway Line 2 浦东新区 Shanghai Shang Hai Shi, 201315, Shanghai",31.2081812,121.5976303,maimai_dx;other;sdvx;taiko,,maimai_dx:4;sdvx:2;taiko:4,ziv
La Bodegamer,"Carrera 78 bis # 78-18 Bogotá Bogotá, 111051, Bogotá",4.6982424,-74.0957719,other;pump_it_up;sdvx,,,ziv
Cibien's Corner - Game Station,"2621/4 Štefánikovo náměstí Plzeň Plzeňský kraj, 301 00, Plzeň",49.7360477,13.3776224,chunithm;dance_evo;drs;groove_coaster;jubeat;nostalgia;other;popn;project_diva;sdvx,,,ziv
Cibien's Corner - Game World,"1 Fajtlova Fajtlova 1090 Prague Hlavní město Praha, 161 00, Prague",50.0934738,14.2904887,groove_coaster;iidx;jubeat;nostalgia;other;pump_it_up;sdvx,,,ziv
AlphaNef,"55 Rue de l'Aiguillerie Montpellier Occitanie, 34000, Montpellier",43.6126541,3.8790916,groove_coaster;jubeat;other;popn;sdvx;wacca,,groove_coaster:1;jubeat:2;popn:1;sdvx:2;wacca:1,ziv
Atom City,"113 Rue Barthélémy Delespaul Lille Hauts-de-France, 59000, Lille",50.6243363,3.0652070,chunithm;drs;gitadora;groove_coaster;iidx;jubeat;nostalgia;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:1;drs:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;popn:3;project_diva:1;pump_it_up:1;sdvx:2;taiko:1;wacca:1,ziv
Envie De Japon,"1 Rue de Strasbourg Nantes Pays de la Loire, 44000, Nantes",47.2152861,-1.5506870,ddr;jubeat;other;popn;sdvx;taiko,,,ziv
Gamespirit Lyon,"8 Rue Lanterne Lyon Rhône-Alpes, 69001, Lyon",45.7666660,4.8316911,chunithm;jubeat;other;sdvx,,,ziv
HI-SCORE,"Anna-Zammert-Str. 28 Hannover Niedersachsen, 30171, Hannover",52.3642896,9.7637075,chunithm;ddr;drs;groove_coaster;iidx;jubeat;nostalgia;ongeki;other;popn;project_diva;pump_it_up;reflec;sdvx;stepmaniax;taiko;wacca,,chunithm:1;ddr:1;drs:1;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;ongeki:1;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:1;stepmaniax:1;taiko:1;wacca:4,ziv
GOLDEN ERA GAME CENTRE,"2/F, GOLDEN ERA PLAZA, 39SAI YEE STREET, MONGKOK, KOWLOON",22.3183610,114.1717300,chunithm;ddr;groove_coaster;iidx;jubeat;maimai_dx;other;popn;sdvx;taiko;wacca,,chunithm:5;ddr:1;groove_coaster:1;iidx:1;jubeat:4;maimai_dx:6;popn:1;sdvx:1;taiko:2;wacca:1,allnet;bemanicn;ziv
POWER CITY(TIN SHUI WAI),"G68-72 G/F,PHASE 1 KINGSWOOD GINZA, TIN SHUI WAI, N.T.",22.4569941,114.0046892,chunithm;iidx;jubeat;maimai_dx;other;sdvx;taiko;wacca,,chunithm:2;iidx:1;jubeat:2;maimai_dx:5;sdvx:2;taiko:1;wacca:1,allnet;bemanicn;ziv
SILVERCORD AMUSEMENT ＆ GAMES,"SHOP B03 BASEMENT, SILVERCORD30CANTON RD, T.S.T, KOWLOON",22.2977762,114.1695193,gitadora;iidx;jubeat;maimai_dx;other;popn;sdvx;taiko;wacca,,gitadora:2;iidx:1;jubeat:4;maimai_dx:3;popn:1;sdvx:2;taiko:2;wacca:1,allnet;bemanicn;ziv
SUPER KING GAME CENTRE,"B/F,WEST COAST BLDG, 290-296UN CHAU ST.,CHEUNG SHA WAN,KW",22.3356793,114.1591221,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;sdvx;taiko,,chunithm:4;drs:1;gitadora:4;iidx:1;jubeat:2;maimai_dx:7;nostalgia:2;sdvx:3;taiko:2,allnet;bemanicn;ziv
23Paskal (Game Master),"Jl. Pasirkaliki Bandung Jawa Barat, 40172, Bandung",-6.9149135,107.5952679,ddr;gitadora;other;pump_it_up;sdvx,,,ziv
Amazing Carribean - Kota Kasablanka,"Jalan Kasablanka Raya Kav. 88 Jakarta Jakarta, 12870, Jakarta",-6.2243770,106.8427438,ddr;other;pump_it_up;sdvx,,,ziv
Amazing Town - Gandaria City,"Jakarta Jakarta, Jakarta",-6.2442306,106.7833436,groove_coaster;other;pump_it_up;sdvx,,,ziv
Amazing World One Belpark,"Jl. RS. Fatmawati Raya No.1, RT.1/RW.1, Pd. Labu, Kec. Cilandak, Jakarta Selatan RS. Fatmawati Raya, 12450, Jakarta Selatan",-6.3045809,106.7947032,other;sdvx,,,ziv
Amazone - Blok M Plaza,"Jakarta Jakarta, Jakarta",-6.2444226,106.7976129,other;pump_it_up;sdvx,,,ziv
Amazone - Duta Mall,"Jl. A. Yani 3rd floor, Melayu, District. Banjarmasin Tengah Banjarmasin City South Borneo, 70234, Banjarmasin City",-3.3229347,114.6031188,gitadora;other;pump_it_up;sdvx,,,ziv
Amazone - Lippo Mall Kemang,"36 Jalan Kemang Village Drive Daerah Khusus Ibukota Jakarta, 12150",-6.2610044,106.8129317,other;pump_it_up;sdvx,,pump_it_up:1;sdvx:4,ziv
Amazone - Lippo Mall Puri,"No.Kel Jalan Puri Indah Raya Jakarta, 11610",-6.1875329,106.7394125,other;pump_it_up;sdvx,,,ziv
Amazone - Lotte Shopping Avenue,"3-5 Jalan Professor Doktor Satrio Jakarta Selatan Daerah Khusus Ibukota Jakarta, 12940, Jakarta Selatan",-6.2239157,106.8229249,dance_evo;ddr;gitadora;groove_coaster;iidx;other;pump_it_up;sdvx,,dance_evo:1;ddr:1;gitadora:2;groove_coaster:2;iidx:1;pump_it_up:1;sdvx:1,ziv
Amazone - Mall Artha Gading,"1 Jalan Artha Gading Selatan Jakarta Daerah Khusus Ibukota Jakarta, 14240, Jakarta",-6.1458217,106.8925416,ddr;drs;iidx;other;pump_it_up;sdvx,,,ziv
Amazone - Manado Town Square 3,"Jalan Piere Tendean Manado Sulawesi Utara, 95111, Manado",1.4696417,124.8302367,gitadora;iidx;other;pump_it_up;sdvx,,,ziv
Amazone Mall Bassura City,"Jl. Basuki Rahmat No. 1A Jakarta Timur Daerah Khusus Ibukota Jakarta, 13410, Jakarta Timur",-6.2243170,106.8779790,other;pump_it_up;sdvx,,,ziv
Amazone Pesona Square,"Jalan Ir. H. Juanda Jawa Barat, 16418",-6.3799977,106.8439733,other;pump_it_up;sdvx,,,ziv
Amazone Pluit Village Mall,"23 Jalan Pluit Karang Karya Timur 1st Floor DKI Jakarta Pluit, Jakarta Utara, 14450, DKI Jakarta",-6.1161475,106.7880106,ddr;other;sdvx,,,ziv
Cihampelas Walk / CiWalk (Game Master),"Jl. Cihampelas 160 Bandung Bandung West Java (Jawa Barat), Bandung",-6.8952197,107.6044214,ddr;drs;groove_coaster;other;pump_it_up;sdvx,,ddr:1;drs:1;groove_coaster:2;pump_it_up:1;sdvx:1,ziv
COW PLAY COW MOO CARSTENSZ MALL,Jalan jend sudirman no1. Cihuni. Kec pagedangan,-6.2697615,106.6304198,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;other;pump_it_up;sdvx,,chunithm:4;ddr:1;drs:1;gitadora:2;iidx:1;maimai_dx:4;nostalgia:2;pump_it_up:2;sdvx:2,allnet;ziv
Cow Play Cow Moo Mall of Indonesia,"2nd Floor Jl. Boulevard Bar. Raya No.12 Jakarta Utara 14240, Jakarta Utara",-6.1513526,106.8929172,chunithm;ddr;drs;gitadora;iidx;maimai_dx;other;pump_it_up;sdvx,,chunithm:4;ddr:1;drs:1;gitadora:2;iidx:1;maimai_dx:2;pump_it_up:1;sdvx:1,ziv
Cow Play Cow Moo PIK2,"Entertainment District PIK 2, Blok A6, Jl. Rasuna Said Pantai In Tanggerang Banten, 15214, Tanggerang",-6.0462851,106.7053288,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;pump_it_up;sdvx,,chunithm:4;ddr:1;drs:1;gitadora:3;iidx:1;maimai_dx:3;nostalgia:1;pump_it_up:2;sdvx:1,ziv
Cow Play Cow Moo Pluit Village Mall,"23 Jalan Pluit Karang Karya Timur 2nd Floor DKI Jakarta Jakarta Utara, 14450, DKI Jakarta",-6.1163928,106.7881072,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;pump_it_up;sdvx,,chunithm:3;ddr:1;drs:1;gitadora:3;iidx:1;maimai_dx:3;nostalgia:2;pump_it_up:2;sdvx:1,ziv
Cow Play Cow Moo ÉLYSÉE SCBD,"Jl. SCBD No. Kav 52-53, Lantai 3A, Jakarta Selatan, 12190,, Jakarta Selatan,",-6.2260035,106.8131916,chunithm;ddr;drs;iidx;maimai_dx;other;pump_it_up;sdvx,,chunithm:3;ddr:1;drs:1;iidx:1;maimai_dx:3;pump_it_up:1;sdvx:1,ziv
CPCM LIPPO MALL NUSANTARA,"Jl. Jend. Sudirman Kav. 50, Karet Semanggi, Setiabudi",-6.2201667,106.8143752,chunithm;iidx;maimai_dx;pump_it_up;sdvx,,chunithm:4;iidx:1;maimai_dx:3;pump_it_up:1;sdvx:2,allnet;ziv
Festival Citylink (Game Master),"JL. Peta No 241 Bandung West Java, Bandung",-6.9296992,107.5859571,ddr;groove_coaster;maimai_dx;other;pump_it_up;sdvx,,ddr:1;groove_coaster:2;pump_it_up:2;sdvx:1,ziv
FuniFuni - Grand Kota Bintang,"Jl. Kota Bintang Boulevard No. Kavling 1B Bekasi Jawa Barat, 17145, Bekasi",-6.2442306,106.9559714,sdvx,,,ziv
Funstation - E-Walk,"e-Walk Balikpapan Super Block Lt. UG, Jl. Jenderal Sudirman No.4 Balikpapan Southeast Asia, 76114, Balikpapan",-1.2737676,116.8586667,iidx;other;pump_it_up;sdvx,,,ziv
Happy Time Manhattan | Solo Paragon Lifestyle Mall,"Jl. Yosodipuro No.133, Mangkubumen, Kec. Banjarsari Solo Paragon Lifestyle Mall Lt. 3 Surakarta Jawa Tengah, 57139, Surakarta",-7.5626777,110.8099489,iidx;other;pump_it_up;sdvx,,,ziv
