name,address,latitude,longitude,games,cabs,game_counts,source
插电师北京王府井银泰店,北京市东城区王府井大街88号银泰in88商场2层插电师电玩,39.9148584,116.4055625,chunithm;iidx;maimai_dx;sdvx;taiko,,chunithm:2;iidx:2;maimai_dx:3;sdvx:2;taiko:1,wahlap;bemanicn;ziv;nearcade
无锡树屋音游·Cafe,锡上MONO 3F,31.5796723,120.2989952,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:3;ddr:1;gitadora:2;iidx:3;jubeat:2;maimai_dx:3;nostalgia:1;popn:1;project_diva:1;pump_it_up:1;sdvx:1;taiko:2;wacca:1,bemanicn;nearcade
极限游戏道馆（天台广场）,重新路二段78号1楼,25.0651860,121.4939769,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;other;popn;project_diva;pump_it_up;reflec;sdvx;taiko;wacca,,chunithm:3;ddr:1;drs:1;gitadora:2;iidx:2;jubeat:4;maimai_dx:3;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:4;taiko:2;wacca:2,nearcade
核客电玩城深圳罗湖店,广东省深圳市罗湖区深南东路3020号百货广场大厦西座一楼,22.5462808,114.1130620,chunithm;drs;iidx;maimai_dx;other;pump_it_up;sdvx;taiko;wacca,,chunithm:2;drs:1;iidx:1;maimai_dx:2;pump_it_up:1;sdvx:2;taiko:2;wacca:3,wahlap;bemanicn;ziv;nearcade
梦幻谷游艺城,"汾宁路东方广场翡翠城南侧 佛山市(FoShan) 广东省 (Guangdong Province), 528000, 佛山市(FoShan)",23.0369874,113.1197881,iidx;jubeat;other;reflec,,iidx:1;jubeat:2;reflec:1,ziv
欢乐故事（昆明新西南店）,人民中路17号新西南广场B区负一楼,25.0443727,102.7131241,drs;iidx;other,,drs:1,bemanicn;nearcade
欢乐海洋,"北京市东城区东直门外大街46号(天恒大厦B1层) 东城/西城区 Dongcheng/Xicheng District 北京 (Beijing), 东城/西城区 Dongcheng/Xicheng District",39.9404320,116.4368579,iidx;jubeat;other;reflec;taiko,,,ziv
永淇樂園,中正區市民大道一段50號,25.0515367,121.5148863,chunithm;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;other;project_diva;sdvx;taiko;wacca,,chunithm:2;gitadora:1;groove_coaster:2;iidx:1;jubeat:3;maimai_dx:2;nostalgia:2;project_diva:2;sdvx:3;taiko:2;wacca:3,nearcade
汤姆熊成都王府井,科华中路9路王府井购物中心（科华店）3楼汤姆熊欢乐世界,30.6210914,104.0733368,ddr;iidx;jubeat;maimai_dx;other;sdvx;taiko,,ddr:1;iidx:1;jubeat:1;maimai_dx:2;sdvx:1;taiko:1,bemanicn;ziv;nearcade;wahlap
泛时空北京西红门荟聚店,西红门欣宁街15号荟聚购物中心2楼（近地铁口）,39.7875739,116.3211018,chunithm;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:2;dance_evo:1;ddr:1;gitadora:2;iidx:2;jubeat:3;maimai_dx:4;sdvx:1;taiko:2,bemanicn;ziv;nearcade
源窝,建华大街511号鑫隆湾E座,38.8639000,115.4768480,iidx;sdvx;taiko,,iidx:1;sdvx:1;taiko:1,bemanicn
源窝,建华大街511号鑫隆湾E座,38.8637742,115.4764987,iidx;sdvx;taiko,,iidx:1;sdvx:1;taiko:1,nearcade
炫鼓音游工作社,静蕙街3号5号车库,38.9735624,121.5671799,ddr;iidx;jubeat;popn;pump_it_up;taiko,,ddr:4;iidx:1;jubeat:1;popn:1;pump_it_up:4;taiko:1,bemanicn;nearcade
烈火游戏机娱乐,"Jiangning Road No. 77-4F 美琪大剧院对面 静安区 (Jing'an District) 上海 (Shanghai), 200041, 静安区 (Jing'an District)",31.2311100,121.4510035,chunithm;gitadora;groove_coaster;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:1;gitadora:2;groove_coaster:1;iidx:2;jubeat:1;maimai_dx:10;sdvx:4;taiko:2,ziv
燕窝 2.9ver,趵北路龙泉商城五楼东头南侧,36.6631164,117.0126037,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;popn;sdvx;taiko,,chunithm:1;ddr:1;gitadora:3;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,bemanicn;nearcade
猫窝布吉店,广东省深圳市龙岗区鸿冠实业5栋,22.6067012,114.1207078,chunithm;iidx;jubeat;maimai_dx;ongeki;sdvx,,chunithm:5;iidx:1;jubeat:1;maimai_dx:5;ongeki:1;sdvx:1,wahlap;bemanicn;nearcade
猫窝（东圃）,东圃地铁站，详情请加群,23.1127159,113.3958803,chunithm;ddr;iidx;maimai_dx;ongeki,,chunithm:3;ddr:1;iidx:1;maimai_dx:3;ongeki:1,bemanicn;nearcade
猫窝（京溪）,白云区广州大道北1421号圣地大厦L203-2,23.1879101,113.3199776,chunithm;iidx;maimai_dx;ongeki;sdvx,,chunithm:3;iidx:1;maimai_dx:3;ongeki:1;sdvx:1,bemanicn;nearcade
猫窝（大石店）,广东省广州市番禺区地铁3号线大石[地铁站],23.0203526,113.3162992,chunithm;drs;gitadora;iidx;maimai_dx;ongeki;sdvx;wacca,,chunithm:5;drs:1;gitadora:1;iidx:2;maimai_dx:5;ongeki:2;sdvx:1;wacca:1,bemanicn;nearcade
电雀屋Cozyroom,学院8号写字楼B619室（白天从如家旁电梯上楼，夜间从C座门口进入；进门指引进群查看）,39.9999309,116.3409709,chunithm;iidx;jubeat;maimai_dx;ongeki;taiko,,chunithm:2;iidx:1;jubeat:1;maimai_dx:5;ongeki:1;taiko:1,bemanicn;ziv;nearcade
白喵一番屋 中壢店,延平路575號,24.9576308,121.2187660,chunithm;gitadora;iidx;maimai_dx;sdvx;taiko;wacca,,chunithm:3;gitadora:2;iidx:1;maimai_dx:3;sdvx:2;taiko:2;wacca:1,nearcade
皆道口studio,街道口，详情加群了解,30.5291198,114.3478586,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx,,chunithm:2;gitadora:1;iidx:1;jubeat:1;maimai_dx:1;ongeki:1;popn:1;sdvx:2,bemanicn;nearcade
真快活武汉光谷世界城店,湖北省武汉市洪山区珞瑜路726号光谷世界城4楼,30.5083796,114.3988278,chunithm;iidx;maimai_dx;other;sdvx;taiko,,chunithm:2;iidx:1;maimai_dx:2;sdvx:1;taiko:1,wahlap;bemanicn;nearcade
真快活电玩城（珞珈创意城）,"27 Luo Yu Lu 街道口珞珈创意城 7楼(地铁2号线街道口C出口) Wuhan Shi Hubei Sheng, 430073, Wuhan Shi",30.5262432,114.3558311,iidx;jubeat;other;taiko,,,ziv
真快活美乐园(司门口店),"武汉市武昌区司门口ATM潮流百货7楼 武汉(Wuhan) 湖北(Hubei), 武汉(Wuhan)",30.5471819,114.2995898,iidx;jubeat;other,,,ziv
福窝·FullFull OYUDO BAR,富水南路196号贵州国际商城31层3号（贵州黔城酒店对面）,26.5753725,106.7127871,chunithm;gitadora;iidx;maimai_dx;ongeki;other;popn;sdvx;taiko,,chunithm:1;gitadora:1;iidx:1;maimai_dx:1;ongeki:1;popn:1;sdvx:1;taiko:1,bemanicn;nearcade
繁水屋Club,万昌路站a口200m内,28.3785887,121.3753048,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;sdvx;taiko,,chunithm:1;gitadora:1;iidx:1;jubeat:1;maimai_dx:1;ongeki:1;sdvx:1;taiko:1,bemanicn;nearcade
羊窝 2.0,CBD恒基国际A座2101,30.7109906,111.2855663,chunithm;iidx;jubeat;maimai_dx;ongeki;sdvx,,chunithm:1;iidx:1;jubeat:1;maimai_dx:3;ongeki:1;sdvx:1,bemanicn;nearcade
翡翠·立直麻将·音游,广东省中山市龙井南路艺进大厦停车场内艺进大厦停车场里面,22.5340670,113.3863933,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;other;project_diva;reflec;sdvx,,chunithm:2;ddr:1;drs:1;gitadora:1;iidx:2;jubeat:1;maimai_dx:1;project_diva:1;reflec:1;sdvx:1,bemanicn;nearcade
肥窝,绿地·新都会B区（座）409,31.3314734,118.4009782,chunithm;iidx;maimai_dx;ongeki;sdvx;taiko,,chunithm:2;iidx:1;maimai_dx:4;ongeki:1;sdvx:1;taiko:1,nearcade
苏州火窝音游,人民桥南地铁站人民桥南地铁站,31.2867206,120.6214262,chunithm;ddr;iidx;maimai_dx;ongeki;sdvx;taiko,,chunithm:2;ddr:1;iidx:1;maimai_dx:6;ongeki:1;sdvx:2;taiko:1,bemanicn;nearcade
茄子卡窝,贵筑街道明珠大道碧桂园印象花溪一期35栋,26.4209543,106.6605238,chunithm;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;popn;sdvx;taiko,,chunithm:1;groove_coaster:1;iidx:1;jubeat:1;maimai_dx:2;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,bemanicn;nearcade
菜窝喵喵喵,浙江省杭州市拱墅区中山北路607号现代城建大厦,30.2464761,120.0277351,chunithm;groove_coaster;iidx;maimai_dx;ongeki;sdvx,,chunithm:1;groove_coaster:1;iidx:1;maimai_dx:2;ongeki:1;sdvx:1,bemanicn;nearcade
街机烈火,江宁路77恒顺大楼4层(南京西路地铁站1号口步行430米),31.2312273,121.4508807,chunithm;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;project_diva;sdvx;taiko;wacca,,chunithm:5;dance_evo:1;ddr:2;gitadora:2;iidx:5;jubeat:2;maimai_dx:9;nostalgia:1;popn:2;project_diva:1;sdvx:4;taiko:2;wacca:1,bemanicn;nearcade
诺窝,襄城区檀溪路国际商都,32.0078880,112.1091760,chunithm;iidx;maimai_dx;nostalgia;ongeki;sdvx,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
超次方潮玩（江南亭子码头店）,广西壮族自治区南宁市江南区福建路与江南大道交叉口东南亭子旅游码头,22.7947818,108.3191120,chunithm;groove_coaster;iidx;jubeat;maimai_dx;popn;sdvx;taiko;wacca,,chunithm:2;groove_coaster:2;iidx:2;jubeat:1;maimai_dx:2;popn:1;sdvx:1;taiko:1;wacca:2,bemanicn;nearcade
车库窝,东升里11号 百花苑D座首层87号,23.0280630,113.1079658,gitadora;iidx;sdvx,,gitadora:1;iidx:1;sdvx:1,bemanicn;nearcade
轩轩窝,美宜佳,22.6119587,114.0237804,iidx;maimai_dx;sdvx,,iidx:1;maimai_dx:1;sdvx:1,bemanicn;nearcade
遂溪电玩音游窝,遂城镇肥娟小吃附近100米,21.3791705,110.2527180,chunithm;gitadora;iidx;jubeat;maimai_dx;project_diva;taiko,,chunithm:1;gitadora:1;iidx:1;jubeat:1;maimai_dx:1;project_diva:1;taiko:1,bemanicn;nearcade
青岛探索空间电玩城,"青岛市市北区台东商业步行街 青岛市 (Qingdao) 山东省 (Shandong Province), 青岛市 (Qingdao)",36.0833727,120.3553802,iidx;jubeat;other;popn;taiko,,iidx:1;jubeat:2;popn:1;taiko:1,ziv
青春飞扬动漫城,谷德广场负一福喜地西侧0536-8095655,36.7208045,119.1641532,chunithm;iidx;jubeat;maimai_dx;ongeki;other;sdvx;taiko;wacca,,chunithm:2;iidx:1;jubeat:2;maimai_dx:1;ongeki:2;sdvx:1;taiko:1;wacca:1,bemanicn;nearcade
风铃工坊🎐Foorin Studio,西航港街道大件路白家段280号蓝光空港国际城1期7栋,30.5726695,104.0071485,chunithm;groove_coaster;iidx;jubeat;nostalgia;ongeki;other;sdvx,,chunithm:2;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;ongeki:1;sdvx:1,bemanicn;nearcade
香霖堂KOURINDOU,清远市清城区笔架北路,23.7191647,113.0350337,chunithm;iidx;jubeat;maimai_dx;ongeki;popn;sdvx;taiko,,chunithm:1;iidx:1;jubeat:1;maimai_dx:2;ongeki:1;popn:1;sdvx:1;taiko:1,bemanicn;nearcade
鱼窝,河南省郑州市二七区西太康路二七区金博大LIVE(西太康路南),34.7568188,113.6597251,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;sdvx;taiko,,chunithm:2;ddr:1;gitadora:1;iidx:1;jubeat:1;maimai_dx:4;ongeki:1;sdvx:2;taiko:1,nearcade
鸽屋咕咕咕,中山南路101号 金銮大厦24楼 出电梯右转,32.0385737,118.7794347,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;other;popn;sdvx;taiko,,chunithm:2;ddr:1;gitadora:2;iidx:3;jubeat:2;maimai_dx:2;nostalgia:1;popn:1;sdvx:2;taiko:1,bemanicn;nearcade;wahlap
鸿窝,双墩镇华宇·中梁北麓雅苑10栋3单元606,32.0392215,117.2396585,chunithm;iidx;maimai_dx;ongeki;sdvx;taiko,,chunithm:2;iidx:1;maimai_dx:2;ongeki:1;sdvx:1;taiko:1,nearcade
Cibien's Corner - Game World,"1 Fajtlova Fajtlova 1090 Prague Hlavní město Praha, 161 00, Prague",50.0934738,14.2904887,groove_coaster;iidx;jubeat;nostalgia;other;pump_it_up;sdvx,,groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;pump_it_up:1;sdvx:1,ziv;insert_coin
Sugoi Oy,"7 C Teerisuonkuja, Helsinki, 00700, FI",60.2526320,25.0257620,chunithm;ddr;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;popn;project_diva;pump_it_up;sdvx;stepmaniax;taiko;wacca,,chunithm:1;ddr:1;groove_coaster:1;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;project_diva:1;pump_it_up:1;sdvx:1;stepmaniax:1;taiko:1;wacca:1,insert_coin
Atom City,"113 Rue Barthélémy Delespaul Lille Hauts-de-France, 59000, Lille",50.6243363,3.0652070,chunithm;drs;gitadora;groove_coaster;iidx;jubeat;nostalgia;other;popn;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:1;drs:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;popn:3;project_diva:1;pump_it_up:1;sdvx:2;taiko:1;wacca:1,ziv;insert_coin
HI-SCORE,"Anna-Zammert-Str. 28 Hannover Niedersachsen, 30171, Hannover",52.3642896,9.7637075,chunithm;ddr;drs;groove_coaster;iidx;jubeat;nostalgia;ongeki;other;popn;project_diva;pump_it_up;reflec;sdvx;stepmaniax;taiko;wacca,,chunithm:1;ddr:1;drs:1;groove_coaster:1;iidx:1;jubeat:1;nostalgia:1;ongeki:1;popn:1;project_diva:1;pump_it_up:1;reflec:1;sdvx:1;stepmaniax:1;taiko:1;wacca:4,ziv;insert_coin
GOLDEN ERA GAME CENTRE,"2/F, GOLDEN ERA PLAZA, 39SAI YEE STREET, MONGKOK, KOWLOON",22.3183610,114.1717300,chunithm;ddr;groove_coaster;iidx;jubeat;maimai_dx;other;popn;sdvx;taiko;wacca,,chunithm:5;ddr:1;groove_coaster:1;iidx:1;jubeat:4;maimai_dx:6;popn:1;sdvx:1;taiko:2;wacca:2,allnet;bemanicn;ziv;nearcade;hkrgm2
