name,address,latitude,longitude,games,cabs,game_counts,source
タイトーステーション 大宮店,埼玉県さいたま市大宮区大門町１−１,35.9074467,139.6255974,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
タイトーステーション 小田原店,神奈川県小田原市栄町１−３−１２,35.2549374,139.1561373,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,popn_pikapika,chunithm:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション 池袋西口店,東京都豊島区西池袋１−１５−９第一西池ビル,35.7305503,139.7097415,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;reflec;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;nostalgia:1;ongeki:1;popn:1;reflec:1;sdvx:1,allnet;eagate;ziv
タイトーステーション 町田店,東京都町田市原町田６−２１−２３　松山ビル１階,35.5427132,139.4484861,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション 秋葉原店,東京都千代田区外神田４−２−２貴三ビル,35.7002219,139.7717179,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:6;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーションフェドラ大須店,愛知県名古屋市中区大須３−３０−３１,35.1594771,136.9054347,chunithm;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;museca:1;nostalgia:1;ongeki:1;popn:1;project_diva:1;reflec:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション仙台名掛丁店,宮城県仙台市青葉区中央１−７−１３,38.2619434,140.8792076,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;taiko,gitadora_dm_arena;gitadora_gf_arena;popn_pikapika,chunithm:4;gitadora:2;iidx:2;jubeat:1;maimai_dx:1;taiko:1,allnet;eagate;ziv
タイトーステーション大阪日本橋店,大阪府大阪市浪速区日本橋４−９−１４,34.6603931,135.5061456,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション広島紙屋町店,広島県広島市中区紙屋町２−２−２１,34.3940539,132.4560508,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;reflec;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika,chunithm:1;gitadora:2;iidx:1;jubeat:3;maimai_dx:2;nostalgia:1;ongeki:1;popn:2;reflec:2;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション新宿歌舞伎町店,東京都新宿区歌舞伎町１の２３の１,35.6940294,139.7008896,chunithm;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,popn_pikapika;sdvx_vm,,allnet;eagate
タイトーステーション札幌狸小路２丁目店,北海道札幌市中央区南３条西２丁目−１４,43.0573356,141.3554530,chunithm;drs;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
タイトーステーション横浜西口五番街店,神奈川県横浜市西区南幸１−１２ー９,35.4646858,139.6195818,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:2;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1,allnet;eagate;ziv
タイトーステーション池袋ロサ店,豊島区西池袋1-37-12ロサ会館1F,35.7324830,139.7093050,chunithm;gitadora;iidx;polaris_chord;popn;reflec;sdvx;taiko,,chunithm:1;gitadora:2;iidx:1;popn:1;reflec:1;sdvx:1;taiko:1,eagate;ziv
タイトーステーション海老名ビナウォーク店,神奈川県海老名市中央１−１８−１　ビナウォーク６番館２Ｆ,35.4527589,139.3956832,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション溝の口,神奈川県川崎市高津区溝口１−１１−８ＯＫＫＡ６３４ビル３階,35.6002204,139.6124232,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーステーション福岡天神店,福岡県福岡市中央区天神２−６−３５サザンクロスビル,33.5896519,130.3973464,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
タイトーステーション立川北口店,東京都立川市曙町２−４−５クリサス立川２・３Ｆ,35.6991102,139.4120958,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1,allnet;eagate;ziv
タイトーステーション錦糸町楽天地店,東京都墨田区江東橋４−２７−１４楽天地ビルＢ１Ｆ,35.6964979,139.8158070,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;sdvx_vm,chunithm:2;ddr:1;gitadora:2;iidx:2;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:2;popn:1;sdvx:2,allnet;eagate;ziv
タイトー新宿南口ゲームワールド店,東京都新宿区新宿３−３５−８,35.6898660,139.7022542,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:2;gitadora:2;iidx:8;jubeat:2;maimai_dx:1;nostalgia:1;ongeki:1;popn:6;sdvx:1;taiko:1,allnet;eagate;ziv
タイトーＢＩＧＢＯＸ高田馬場店,東京都新宿区高田馬場１−３５−３　ＢＩＧＢＯＸ６Ｆ,35.7129463,139.7042567,chunithm;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;reflec;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;dance_evo:1;ddr:2;drs:1;gitadora:4;iidx:4;jubeat:6;maimai_dx:1;popn:5;reflec:6;sdvx:4;taiko:2,allnet;eagate;ziv
タイトーＦステーションオリナス錦糸町店,東京都墨田区太平４ー１ー２　オリナスモール地下１Ｆ,35.7003101,139.8152653,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:2;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:1,allnet;eagate;ziv
タイトーＦステーション上越店,新潟県上越市富岡３５２４　Ｊーｍａｘシアター内１Ｆ,37.1481920,138.2590468,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,ddr_gold;iidx_lm;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:1;maimai_dx:1;nostalgia:1;ongeki:1;sdvx:1,allnet;eagate;ziv
タイトーＦステーション市川妙典店,千葉県市川市妙典４ー１ー１　イオン市川妙典店２番街２Ｆ,35.6925377,139.9266786,chunithm;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:4;maimai_dx:1;nostalgia:1;ongeki:1;popn:1;sdvx:4,allnet;eagate;ziv
テクノワールド,岩手県奥州市江刺愛宕字梁川１２７−１,39.1792419,141.1621682,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
バイパスレジャーランド藤江新館,石川県金沢市藤江南2-105,36.5837815,136.6206855,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
パスカワールドグリーンランド店,熊本県荒尾市本井手１５７４−５４,32.9878473,130.4712114,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
フェスタ古河店,古河市松並2-18-10マーケットシティ古河内,36.2096015,139.7086044,iidx;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,eagate
フクイレジャーランドワイプラザ店,福井県福井市新保北1-303　ヤスサキワイプラザＢ棟2Ｆ,36.0861836,136.2493644,chunithm;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
フリスポ佐原,千葉県香取市佐原イ−４２００,35.9011456,140.4935107,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
フレスパランドカッタの湯,山口県宇部市海南町1675,33.9584481,131.2615249,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
プレイランド大和鶴間,神奈川県大和市下鶴間１−３−１イトーヨーカドー大和鶴間店３Ｆ,35.4905089,139.4571330,chunithm;maimai_dx;ongeki;polaris_chord,,,allnet;eagate
ホムスタ玉津店,神戸市西区丸塚2-9-18メガパレス2F,34.6792248,134.9831791,gitadora;iidx;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,eagate
マックスプラザ善通寺,香川県善通寺市中村町１７９８−２,34.2436048,133.7640148,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
モンキートリック,大阪府寝屋川市香里南之町32-5　YNレジデンス香里2F,34.7834753,135.6288626,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
モーリーファンタジー新瑞橋,愛知県名古屋市南区菊住１丁目７ー１０イオンモール新瑞橋店３階,35.1147088,136.9352500,chunithm;maimai_dx;ongeki;polaris_chord,,,allnet;eagate
モーリーファンタジー那覇,沖縄県那覇市金城５−１０−２　イオン那覇店３F,26.1970331,127.6658532,chunithm;dance_evo;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
モーリーファンタジーｆ 岐阜,岐阜県岐阜市正木中１−２−１マーサ２１北館３Ｆ,35.4484474,136.7449465,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
モーリーファンタジーｆ富士南,静岡県富士市鮫島１１８−１０　イオンタウン富士南２Ｆ,35.1397246,138.6758022,chunithm;maimai_dx;ongeki;polaris_chord;popn;sdvx,sdvx_vm,,allnet;eagate
ユーズランド三光店,中津市三光佐知1032イオン三光SC2F,33.5590020,131.1928570,iidx;nostalgia;other;polaris_chord;sdvx,sdvx_vm,,eagate;ziv
ユーズランド下田店,青森県上北郡おいらせ町中野平４０−１イオンモール下田１Ｆ,40.6014566,141.4177839,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド倉敷店,岡山県倉敷市水江１番地イオンモール倉敷２Ｆ,34.6032479,133.7454021,chunithm;ddr;drs;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド和歌山店,和歌山県和歌山市ふじと台２３番地イオンモール和歌山２Ｆ,34.2761543,135.1492010,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
ユーズランド大河原店,宮城県柴田郡大河原町小島２−１フォルテ２Ｆ,38.0656136,140.7373892,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord,,,allnet;eagate;ziv
ユーズランド太田店,群馬県太田市石原町８１番地イオンモール太田２Ｆ,36.2941440,139.4004362,chunithm;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド東浦店,愛知県知多郡東浦町緒川旭１３−２イオンモール東浦２Ｆ,34.9781318,136.9742667,chunithm;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド水戸内原店,茨城県水戸市内原２−１イオンモール水戸内原２Ｆ,36.3739629,140.3583896,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド高岡店,富山県高岡市下伏間江３８３イオンモール高岡２Ｆ,36.7241123,137.0170194,chunithm;ddr;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ユーズランド高崎店,群馬県高崎市棟高町１４００番地イオンモール高崎２Ｆ,36.3904820,139.0065304,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラウンドワンさいか屋横須賀店,神奈川県横須賀市大滝町１丁目１３番,35.2821494,139.6695932,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラウンドワンさいたま・上里店,埼玉県児玉郡上里町大字金久保３９４−１,36.2599800,139.1374381,chunithm;dance_around;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワンさいたま・栗橋店,埼玉県久喜市小右衛門１９２−１,36.1235137,139.7151734,chunithm;dance_around;ddr;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,dance_around:1;ddr:1;gitadora:2;maimai_dx:4;museca:1;popn:2,allnet;eagate;ziv
ラウンドワンさいたま・鴻巣店,埼玉県鴻巣市箕田３１６３−７,36.0806388,139.4902256,chunithm;dance_around;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワンみえ川越インターチェンジ店,三重県三重郡川越町南福崎８５１−１,35.0229015,136.6835299,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワンららぽーと新三郷店,埼玉県三郷市新三郷ららシティ3-1-1ららぽーと新三郷2F20000番,35.8594806,139.8671397,chunithm;dance_around;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;dance_evo:1;ddr:1;maimai_dx:1;sdvx:3,allnet;eagate;ziv
ラウンドワンららぽーと湘南平塚店,平塚市天沼10-1ららぽーと湘南平塚店3F,35.3358250,139.3547690,ddr;iidx;other;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,eagate;ziv
ラウンドワンわらび店,埼玉県蕨市北町５−１−６,35.8307831,139.6742333,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワンアリオ柏店,千葉県柏市大島田１丁目６番地１セブンパークアリオ柏　１０７０,35.8323319,140.0119419,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラウンドワンダイバーシティ東京プラザ店,東京都江東区青海1-1-10ダイバーシティ東京プラザ6階61000,35.6256894,139.7763086,chunithm;dance_around;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;dance_around:3;dance_evo:1;ddr:1;drs:1;gitadora:4;iidx:2;jubeat:2;maimai_dx:2;ongeki:2;popn:3;project_diva:1;sdvx:1;taiko:6,allnet;eagate;ziv
ラウンドワンモレラ岐阜店,岐阜県本巣市三橋１１００,35.4552106,136.6727657,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワンヨロッカ春日井店,愛知県春日井市六軒屋町東丘２２テナント区画番号３０１０,35.2587361,136.9816772,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;gitadora:2;iidx:1;maimai_dx:1;ongeki:1;sdvx:1;taiko:1,allnet;eagate;ziv
ラウンドワン三宮駅前店,兵庫県神戸市中央区小野柄通6-1-17,34.6939326,135.1973748,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:8;dance_around:1;ddr:1;drs:2;gitadora:2;iidx:3;jubeat:1;maimai_dx:3;ongeki:6;popn:1;sdvx:4;taiko:3,allnet;eagate;ziv
ラウンドワン上尾店,埼玉県上尾市大字平塚９１７−１,35.9857321,139.6078402,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン中川１号線店,愛知県名古屋市中川区法蔵町２−２３,35.1236443,136.8636045,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;dance_around:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
ラウンドワン京都伏見店,京都府京都市伏見区下鳥羽平塚町１３１,34.9359432,135.7463208,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン京都河原町店,京都府京都市中京区河原町通三条下ル山崎町２５０,35.0070244,135.7686902,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:8;dance_around:1;ddr:2;drs:2;gitadora:4;iidx:5;jubeat:1;maimai_dx:8;nostalgia:1;ongeki:6;popn:5;project_diva:1;sdvx:6;taiko:5,allnet;eagate;ziv
ラウンドワン仙台泉店,宮城県仙台市泉区大沢二丁目１２番４号　１階,38.3520265,140.8795076,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
ラウンドワン仙台苦竹店,宮城県仙台市宮城野区苦竹１−７−１０,38.2680832,140.9172451,chunithm;dance_around;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン伊丹店,兵庫県伊丹市昆陽７丁目２９,34.7790734,135.3934676,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン佐賀店,佐賀県佐賀市兵庫北４−２−１,33.2752276,130.3010551,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン入間店,埼玉県入間市小谷田３−７−２５,35.8279801,139.3760089,chunithm;dance_around;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン函館店,北海道函館市西桔梗町８４８−１１,41.8246380,140.7175148,chunithm;dance_around;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン前橋店,群馬県前橋市天川大島町１１０１−１,36.3687628,139.1052489,chunithm;ddr;drs;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン加古川店,兵庫県加古川市尾上町安田325番6号,34.7470428,134.8369253,chunithm;dance_around;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ラウンドワン千日前店,大阪府大阪市中央区難波１−３−１,34.6675295,135.5027825,chunithm;dance_around;ddr;drs;gitadora;iidx;jubeat;maimai_dx;museca;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:8;dance_around:1;ddr:5;drs:1;gitadora:4;iidx:7;jubeat:1;maimai_dx:6;museca:1;nostalgia:1;ongeki:1;popn:3;project_diva:2;reflec:5;sdvx:8,allnet;eagate;ziv
ラウンドワン千種店,愛知県名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル1階,35.1680713,136.9280046,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:1;ddr:1;drs:1;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
ラウンドワン半田店,愛知県半田市瑞穂町６−７−８,34.8853760,136.9413762,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
