name,address,latitude,longitude,games,cabs,game_counts,source
Dreamworld,"Dreamworld Parkway Coomera Gold Coast Queensland (QLD), 4209, Gold Coast",-27.8637931,153.3155362,ddr,,,ziv
FORTRESS MELBOURNE,"23 CALEDONIAN LANE, MELBOURNE, VICTORIA, AUSTRALIA 3000",-37.8121261,144.9640502,ddr;maimai_dx;other;taiko,,,allnet;ziv
Funhouse - Carindale,"2012/1151 Creek Rd Carindale Queensland, 4152, Carindale",-27.5037602,153.1023513,ddr;other;taiko,,,ziv
Funhouse - Sunnybank Plaza,"Shop 112, The Food Court, Sunnybank Plaza Shopping Centre Corner Mains & McCullough Roads, Sunnybank Brisbane Queensland (QLD), 4109, Brisbane",-27.5713131,153.0634780,ddr;maimai_dx;taiko,,,ziv
FUNHOUSE BRISBANE CITY,"Level 3/91 Queen St, Brisbane City QLD 4000",-27.4706058,153.0248758,ddr;maimai_dx;other;taiko,,ddr:1;maimai_dx:1;taiko:2,allnet;ziv
Game Lobby,"22-28 Hutchinson Street Mount Barker South Australia, 5251, Mount Barker",-35.0659771,138.8591400,ddr;other,,,ziv
Games Station,"537 Mulgrave Road Earlville 4870, Earlville",-16.9426031,145.7403025,ddr,,,ziv
GAMR LASER TAG & VR,"25 Fletcher Road Chirnside Park Victoria, 3116, Chirnside Park",-37.7612214,145.3138220,ddr;other,,,ziv
Holey Moley Golf Club Northbridge,"53 Lake St Northbridge 6003, Northbridge",-31.9466568,115.8572834,ddr,,,ziv
iPlay Belconnen,"193 Benjamin Way Belconnen Australian Capital Territory, 2617, Belconnen",-35.2387515,149.0650025,ddr;other;taiko,,,ziv
iPlay Cairns Central,"Cairns Central Shopping Centre Shop Q121 McLeod St Cairns City Queensland, 4870, Cairns City",-16.9252036,145.7719660,ddr;taiko,,,ziv
IPLAY CAROUSEL,"SHOP MM223, 1382 ALBANY HWY, CANNINGTON, WA AUSTRALIA  6107",-32.0199279,115.9388969,ddr;maimai_dx;taiko,,,allnet;ziv
Kingpin Bowling Chermside,"899 Gympie Road Chermside Queensland, 4032, Chermside",-27.3836135,153.0319262,ddr;maimai_dx;other;taiko,,,ziv
Kingpin Bowling Townsville,"16 High Range Drive Thuringowa Townsville Queensland (QLD), 4187, Townsville",-19.3200174,146.7258416,ddr;gitadora;other;taiko,,,ziv
KINGPIN MELBOURNE,"260 Collins St, MELBOURNE VIC 3000",-37.8152725,144.9650986,chunithm;ddr;drs;maimai_dx;other;taiko,,chunithm:2;ddr:1;drs:1;maimai_dx:1;taiko:1,allnet;ziv
KINGPIN NORTH STRATHFIELD,"Building H3/3-5 George St, North Strathfield NSW 2137",-33.8632365,151.0889051,ddr;maimai_dx;other;taiko,,,allnet;ziv
KINGPIN(CROWN),"Malbourne,CrownEntertainmentComplex,WhitemanSt,Southbank,VIC3006",-37.8290000,144.9570000,chunithm;ddr;maimai_dx;other;sdvx;taiko,,chunithm:2;ddr:1;maimai_dx:2;sdvx:1;taiko:1,allnet;ziv
KOKO AMESEMENT HORNSBY,Shop 4000-1/236 Pacific Hwy Horsby NSW 2077,-33.7043415,151.1006823,ddr;maimai_dx;other;taiko,,,allnet;ziv
KOKO AMUSEMENT 614,Basement 614 George ST Sydney NSW 2000,-33.8757593,151.2067759,chunithm;ddr;drs;gitadora;iidx;maimai_dx;other;popn;pump_it_up;sdvx;taiko,,chunithm:6;ddr:2;drs:3;gitadora:1;iidx:1;maimai_dx:6;popn:2;pump_it_up:2;sdvx:2;taiko:5,allnet;ziv
KOKO AMUSEMENT BURWOOD,"lot29 27-31 belmore St,.Burwood,2134,NSW",-33.8784196,151.1021580,chunithm;ddr;drs;maimai_dx;other;taiko,,chunithm:1;ddr:1;drs:1;maimai_dx:2;taiko:2,allnet;ziv
KOKO HURSTVILLE,"G03/288 Forest Road, HurstvilleNSW",-33.9669703,151.1032215,ddr;drs;maimai_dx;other;taiko,,ddr:1;drs:1;maimai_dx:1;taiko:1,allnet;ziv
Playtime Entertainment,"Westpoint Shopping Centre Blacktown New South Wales, 2148, Blacktown",-33.7703740,150.9087386,ddr;other,,,ziv
The Beachouse,"4 Colley Terrace Glenelg South Australia, 5045, Glenelg",-34.9793130,138.5115197,ddr;other,,,ziv
Timezone - Orion Springfield,"Orion Springfield Central 1 Main Street Springfield Central Queensland, 4300, Springfield Central",-27.6788947,152.9007381,ddr;gitadora,,,ziv
Timezone Ballarat,"2 Bridge Mall Ballarat Ballarat Central, 3350, Ballarat",-37.5619310,143.8610932,ddr;other;taiko,,,ziv
TIMEZONE CHATSWOOD,"Level6 Westfield Chatswood,1 Anderson Street,Chatswood,NSW 2067",-33.7973628,151.1831083,chunithm;ddr;maimai_dx;other;taiko,,chunithm:1;ddr:1;maimai_dx:2;taiko:1,allnet;ziv
TIMEZONE EASTGARDENS,"Westfield Shopping Centre, Bunnerong Rd, Eastgardens, NSW, 2036",-33.9448896,151.2243238,ddr;maimai_dx;other,,,allnet;ziv
TIMEZONE EASTLAND,"Shop MM12/13 Eastland Shopping Centre,171 -175 Maroondah Hwy",-37.8126592,145.2292803,ddr;maimai_dx;other;pump_it_up;taiko,,,allnet;ziv
TIMEZONE ERINA,"SHOP H09, Terrigal Dr, Erina NSW 2250",-33.4377981,151.3915100,chunithm;ddr;maimai_dx;other;taiko,,,allnet;ziv
TIMEZONE FREMANTLE,Shop 32-33 South Terrace PiazzaFremantle WA 6160,-32.0562381,115.7479566,ddr;maimai_dx;taiko,,,allnet;ziv
Timezone Garden City,"Level 2, Westfield Garden City Upper Mount Gravatt Queensland, 4122, Upper Mount Gravatt",-27.5625104,153.0800495,chunithm;ddr;gitadora;maimai_dx;other;popn;pump_it_up;sdvx;taiko,,chunithm:1;ddr:2;gitadora:1;maimai_dx:2;popn:1;pump_it_up:1;sdvx:1;taiko:1,ziv
TIMEZONE KNOX,"2 Brisbane Ln, Wantirna South Vic 3152",-37.8699923,145.2437459,chunithm;ddr;maimai_dx;other;taiko,,,allnet;ziv
Timezone Lakeside Joondalup,"Lakeside Joondalup, Lakeside Shopping City Joondalup Western Australia, 6027, Joondalup",-31.7431818,115.7675314,ddr;taiko,,,ziv
Timezone Macquarie Park,"142 Herring Road Level 4 Macquarie Centre Corner of Herring Road &, Waterloo Rd North Ryde New South Wales, 2113, North Ryde",-33.7767774,151.1212644,chunithm;ddr;maimai_dx;other;taiko,,chunithm:1;ddr:1;maimai_dx:2;taiko:1,ziv
TIMEZONE PARRAMATTA,"Shop 4070, Westfield Parramatta, 175 Church St., NSW 2150",-33.8173782,151.0016557,chunithm;ddr;maimai_dx;other;taiko,,chunithm:1;ddr:1;maimai_dx:2;taiko:1,allnet;ziv
Timezone Plenty Valley,"Westfield Plenty Valley South Morang Victoria, 3082, South Morang",-37.6499658,145.0693189,ddr;other;taiko,,,ziv
Timezone Shellharbour,"211 Lake Entrance Road Shellharbour City Centre New South Wales, 2529, Shellharbour City Centre",-34.5644642,150.8391523,ddr;other,,,ziv
Timezone Southland,"Shop 3049B 1239 Nepean Highway Cheltenham Victoria, 3192, Cheltenham",-37.9585457,145.0547110,ddr;maimai_dx;other;taiko,,ddr:1;maimai_dx:2;taiko:1,ziv
Timezone Sunshine Plaza,"215/164 Horton Parade Maroochydore Queensland, 4558, Maroochydore",-26.6542589,153.0901377,ddr;other;pump_it_up;taiko,,,ziv
TIMEZONE SURFERS PARADISE,"Level1 Paradise Centre,Cavilll Mall,Surfers Paradise QLD 4217",-28.0019530,153.4298183,ddr;maimai_dx;other;pump_it_up;taiko,,,allnet;ziv
TIMEZONE TREE TEA PLAZA,"Tea Tree Plaza, 976 North East Road, Modbury SA 5092",-34.8307178,138.6901334,chunithm;ddr;maimai_dx;other;taiko,,chunithm:2;ddr:1;maimai_dx:2;taiko:1,allnet;ziv
TIMEZONE(HAYMARKET),"Level 3 Market City, 9-13 Hay Street, Haymerket, Sydney, NSW2020",-33.8797944,151.2033833,chunithm;ddr;drs;gitadora;maimai_dx;other;popn;pump_it_up;sdvx;taiko,,chunithm:2;ddr:2;drs:1;gitadora:2;maimai_dx:2;popn:1;pump_it_up:1;sdvx:1;taiko:1,allnet;ziv
TIMEZONE(HIGHPOINT),"Level 1 Highpoint SC,120-200Rosamond Rd,Maribyrnong,VIC3032",-37.7695602,144.8820803,chunithm;ddr;maimai_dx;other;sdvx;taiko,,,allnet;ziv
TIMEZONE(NORTHBRIDGE),"31 Lake Street, Northbridge, WA6003",-31.9475043,115.8567513,ddr;maimai_dx;other;pump_it_up;taiko,,ddr:1;maimai_dx:2;pump_it_up:1;taiko:1,allnet;ziv
Zone 3,"28 Weedon Close Belconnen, ACT Canberra New South Wales (NSW), 2617, Canberra",-35.2417912,149.0627866,ddr;other,,,ziv
Zone Bowling Cross Road,"Cross Road Westbourne Park South Australia, 5041, Westbourne Park",-34.9666055,138.5912451,ddr,,,ziv
ZONE BOWLING TOP RYDE,"GRD M5,Top Ryde City Shopping Centre,Blaxland Rd.&Devlin St.NSW",-33.8122148,151.1062214,chunithm;ddr;maimai_dx;other;taiko,,,allnet;ziv
ZONEBOWLING BLACKTOWN,"Shop 4011/17 Patrick st, Blacktown NSW 2148",-33.7699265,150.9061011,ddr;maimai_dx;other;taiko,,,allnet;ziv
Free Play Lanaken,"1d Industrieweg Lanaken Vlaams Gewest, 3620, Lanaken",50.8887037,5.6638867,ddr;groove_coaster;other;popn;taiko,,ddr:1;groove_coaster:2;popn:1;taiko:1,ziv
Gamestate Antwerpen,"15 De Keyserlei Antwerpen Vlaams Gewest, 2018, Antwerpen",51.2179578,4.4172051,ddr;other,,,ziv
BH Shopping (Hot Zone),"304 Praça Marcelo Góes Menicucci Belo Horizonte Minas Gerais, 30320-900, Belo Horizonte",-19.9743648,-43.9436292,ddr;pump_it_up,,,ziv
HotZone @ Shopping Campo Grande,"1200 Estrada do Monteiro Rio de Janeiro, 23045-830",-22.9268863,-43.5750922,ddr;pump_it_up,,,ziv
HotZone BarraShoppingSul,"Av. Diário de Notícias, 300 - Cristal Porto Alegre Rio Grande do Sul, 90810-080, Porto Alegre",-30.0852111,-51.2459010,ddr;other;pump_it_up;taiko,,,ziv
HotZone ParkShoppingSãoCaetano,"Alameda Terracota, 545 São Caetano do Sul State of São Paulo, 09531-190, São Caetano do Sul",-23.6255079,-46.5796319,ddr;other;pump_it_up;taiko,,,ziv
Puppy Play,"1000 Avenida Raul Lopes Teresina Piauí, 64046-010, Teresina",-5.0846177,-42.7895164,ddr;pump_it_up,,,ziv
Algonquin College (no machines on campus),"1385 Woodroffe Avenue Ottawa Ontario, K2G 3G7, Ottawa",45.3500077,-75.7564939,ddr;other,,,ziv
Arcade MTL,"2031 Rue Saint-Denis Montréal Québec, H2X 3K8, Montréal",45.5162853,-73.5659163,ddr;other,,,ziv
ARCstage,"10612 124 ST NW Unit 100 Edmonton Alberta, T5N 1S4, Edmonton",53.5497312,-113.5361830,chunithm;ddr;iidx;jubeat;other;project_diva;pump_it_up;sdvx;taiko;wacca,,chunithm:2;ddr:1;iidx:1;jubeat:1;project_diva:1;pump_it_up:1;sdvx:1;taiko:1;wacca:1,ziv
Arkadium Retro Arcade,"130 Broadway Boulevard Sherwood Park Alberta, T8H 2A3, Sherwood Park",53.5432560,-113.3122190,ddr;other,,,ziv
Bad Luck Bar,"59 Macdonell St Guelph N1H 2Z3, Guelph",43.5445121,-80.2482605,ddr;other,,,ziv
Banff Sizzlers,"#103 124 Banff Ave Banff Alberta, T1L1A7, Banff",51.1756622,-115.5707162,ddr;other,,,ziv
Barcadia,"347 Princess Street Kingston Ontario, K7L 1B6, Kingston",44.2328698,-76.4902295,ddr,,,ziv
Boss Battle Games Ottawa,"1200 St. Laurent Blvd Unit 301 Ottawa Ontario, K1K 3B8, Ottawa",45.4211495,-75.6387663,ddr;other,,,ziv
Canada's Wonderland (Crystal Arcade),"9580 Jane St, Vaughan, ON, Canada Vaughan Ontario, L6A, Vaughan",43.8430317,-79.5394227,ddr,,,ziv
Cinescape (Galaxy Cinemas Prince Albert),"2995 2 Avenue West Prince Albert Saskatchewan, S6V 5V5, Prince Albert",53.1846339,-105.7634804,ddr;other,,,ziv
Ciné Starz Deluxe (Longueuil),"1401 Chemin de Chambly Longueuil Québec, J4J 3X6, Longueuil",45.5322743,-73.4849846,ddr;other,,,ziv
Cinéma Guzzo,"1071 Chem. du Coteau Terrebonne Québec, J6W 5Y8, Terrebonne",45.7104647,-73.6494791,ddr;other,,,ziv
Claw Planet/Planète Claw,"563 Boulevard des Laurentides Laval Québec, H7G2V3, Laval",45.5718827,-73.6935639,chunithm;ddr;drs;gitadora;groove_coaster;iidx;jubeat;maimai_dx;ongeki;other;popn;project_diva;pump_it_up;sdvx;wacca,,chunithm:1;ddr:1;drs:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:2;maimai_dx:2;ongeki:1;popn:1;project_diva:1;pump_it_up:1;sdvx:1;wacca:1,ziv
Darkzone Laval,"1605 Boulevard le Corbusier Laval Quebec, H7S 1Z3, Laval",45.5643777,-73.7276783,ddr;other,,,ziv
Dave & Buster's (Oakville Entertainment Centrum),"2021 Winston Park Drive Oakville Ontario, L6H 6P5, Oakville",43.5089720,-79.6679271,ddr;other,,,ziv
Dave & Buster's (Vaughan),"120 Interchange Way Vaughan Ontario, L4K 5C3, Vaughan",43.7883273,-79.5356913,ddr;other,,,ziv
DP Lazer Maze Inc.,"31 Gaudaur Rd Woodbridge Ontario, L4L 3R8, Woodbridge",43.7684674,-79.5602518,ddr;other,,,ziv
Espace Jeux Village Vacances Valcartier,"2280 Boulevard Valcartier Saint-Gabriel-de-Valcartier Québec, G0A4S0, Saint-Gabriel-de-Valcartier",46.9438755,-71.4759772,ddr,,,ziv
eSpot,"8181 Cambie Road Unit 1000 Richmond British Columbia, V6X 3X9, Richmond",49.1853728,-123.1336526,chunithm;ddr;gitadora;groove_coaster;iidx;jubeat;nostalgia;ongeki;other;popn;project_diva;sdvx;taiko;wacca,,chunithm:3;ddr:1;gitadora:2;groove_coaster:1;iidx:1;jubeat:2;nostalgia:1;ongeki:1;popn:1;project_diva:1;sdvx:2;taiko:2;wacca:1,ziv
FreePlay Toronto,"300 College Street Toronto Ontario, M5T 1R9, Toronto",43.6578276,-79.4016600,ddr;jubeat;other,,,ziv
Funhaven,"1050 Baxter Road Ottawa Ontario, K2P 3C1, Ottawa",45.3537681,-75.7800999,ddr;other,,,ziv
Galaxy Land,"1767-8882 170 Street Northwest Edmonton Alberta, T5T 4J2, Edmonton",53.5230403,-113.6212408,ddr,,,ziv
Guzzo Méga-Plex Marché Central 18 avec IMAX,"901 Crémazie Ouest Montréal Québec, H4N 3M5, Montréal",45.5328432,-73.6478836,ddr;other,,,ziv
Marché aux Puces Métropolitain,"6245 Boulevard Métropolitain Est Saint-Léonard Montréal Québec, H1P 1X7, Montréal",45.5922819,-73.5818658,ddr;other,,,ziv
Mira Amusement Brossard,"6400 Bd Taschereau #108 Brossard Québec, J4W 3J2, Brossard",45.4730331,-73.4686739,ddr;other,,,ziv
Mira Amusement MTL Forum,"2313 Rue Ste-Catherine Ouest Montréal Québec, H3H 1N2, Montréal",45.4904098,-73.5848755,ddr;other;pump_it_up,,,ziv
Montreal Pinball Arcade,"923-B Avenue Girouard Montréal Québec, H4A 3B9, Montréal",45.4693864,-73.6047127,ddr;other,,,ziv
Niagara Falls Fun Zone,"4955 Clifton Hill Niagara Falls Ontario, L2G 3N5, Niagara Falls",43.0915683,-79.0752477,ddr;other,,,ziv
Party Zone 51,"854 Boulevard des Bois Francs Sud Victoriaville Québec, G6P 5W4, Victoriaville",46.0406562,-71.9191374,ddr;other,,,ziv
Pixel Paradise Arcade @ Bayfield Mall,"320 Bayfield St Unit 201 Barrie Ontario, L4M 3C1, Barrie",44.4003069,-79.7031122,chunithm;ddr;gitadora;iidx;jubeat;nostalgia;other;popn;pump_it_up;taiko,,chunithm:2;ddr:2;gitadora:2;iidx:1;jubeat:2;nostalgia:1;popn:2;pump_it_up:1;taiko:2,ziv
Pixel Paradise Arcade @ Rainbow Mall,"3 Massey St. Unit 14 Angus Ontario, L0M 1B0, Angus",44.3151350,-79.8836598,ddr;gitadora;other;pump_it_up,,,ziv
Playland Arcade,"34 Main Street Winnipeg Beach Manitoba, R0C 3G0, Winnipeg Beach",50.4975412,-96.9666892,ddr;other,,,ziv
Quazar's Arcade,"1215 Government Street Victoria British Columbia, V8W 1Y5, Victoria",48.4258894,-123.3674384,chunithm;ddr;other;sdvx;wacca,,chunithm:2;ddr:1;sdvx:1;wacca:2,ziv
Riverdale Fun Centre,"943 Conception Bay Highway Conception Bay South Newfoundland and Labrador, A1X 7S9, Conception Bay South",47.4915303,-53.0295253,ddr,,,ziv
Scandia Golf and Games,"2898 Highway 97 North Kelowna British Columbia, V1X 5C1, Kelowna",49.9053281,-119.4064162,ddr;other,,,ziv
Silverball Games @ Best Western Plus Chocolate Lake,"250 Saint Margarets Bay Road Halifax Nova Scotia, B3N, Halifax",44.6397451,-63.6241572,ddr;other;project_diva,,,ziv
SilverCity CrossIron Mills Cinemas & Xscape Entertainment Centre,"261055 Crossiron Boulevard Rocky View County Alberta, T4A 0G3, Rocky View County",51.2021357,-113.9908579,ddr;other,,,ziv
TAG E-Karting & Amusement,"300 Rue Sicard Sainte-Thérèse Québec, J7E 3X4, Sainte-Thérèse",45.6421375,-73.8595938,ddr;other,,,ziv
The Fun Factor Family Fun Centre,"910 Tranquille Road Kamloops British Columbia, V2B 3J5, Kamloops",50.7002201,-120.3664736,ddr;other,,,ziv
The Zone,"70 Joseph Street Parry Sound Ontario, P2A2G5, Parry Sound",45.3592472,-80.0429423,ddr,,,ziv
Tilt Arcade Bar,"1255 Queen Street West Toronto Ontario, M6K 1L4, Toronto",43.6416413,-79.4308416,ddr;other,,,ziv
Tilt Arcade Bar,"359 Talbot St London Ontario, N6A 2R5, London",42.9813244,-81.2513423,ddr,,,ziv
Valhalla Games,"365 Cariboo Hwy #1 100 Mile House British Columbia , V0K 2E0, 100 Mile House",51.6432002,-121.2963348,ddr,,,ziv
Vogue Theater,"321 2 Avenue Fernie British Columbia, V0B 1M0, Fernie",49.5016769,-115.0631636,ddr;other,,,ziv
Xscape (Cineplex Cinemas at The Centre),"3510-8th Street Saskatoon Saskatchewan, S7H 0W6, Saskatoon",52.1135950,-106.5982173,ddr,,,ziv
Xscape (Cineplex Cinemas Empress Walk),"5095 Yonge St Toronto Ontario, M2N 6Z4, Toronto",43.7687269,-79.4121408,ddr;other,,,ziv
Xscape (Cineplex Cinemas Ottawa),"3090 Carling Avenue Ottawa Ontario, K2B 7K2, Ottawa",45.3532490,-75.8047414,ddr;other,,,ziv
Xscape (Cineplex Cinemas Vaughan),"3555 Highway 7 Vaughan Ontario, L4L 6B1, Vaughan",43.7889392,-79.5428643,ddr;other,,,ziv
Xscape (Cinéma Banque Scotia Montréal),"977 Rue Ste-Catherine O, Montréal, QC Montréal Québec, H3B 4W3, Montréal",45.5011062,-73.5720039,ddr;other,,,ziv
Xscape (Scotiabank Theatre Edmonton),"8770 170 Street Edmonton Alberta, T5T 4M2 , Edmonton",53.5229365,-113.6283598,ddr;other,,,ziv
Yume,"333 Spadina Ave 2nd Floor Toronto Ontario, M5T 2E9, Toronto",43.6547539,-79.3982745,chunithm;ddr;iidx;ongeki;other;project_diva;taiko;wacca,,chunithm:2;ddr:1;iidx:1;ongeki:1;project_diva:1;taiko:1;wacca:2,ziv
Entretenimientos Diana Merced,"Merced 839 Santiago Región Metropolitana, Santiago",-33.4382771,-70.6490706,ddr;iidx;other;pump_it_up,,,ziv
Game City - Mall Excelsior,"Manduvira Chile Asunción Asunción, Asunción",-25.2877392,-57.6387577,ddr;other;taiko,,,ziv
Juegos Diana San Diego,"San Diego 438 Santiago Región Metropolitana, 8330487, Santiago",-33.4511400,-70.6503400,dance_evo;ddr;gitadora;other;pump_it_up;taiko,,,ziv
Portal Friki,"269 Manuel Antonio Matta La Serena Coquimbo, 1710086, La Serena",-29.9003913,-71.2525178,ddr;iidx;jubeat;other;project_diva;pump_it_up;reflec;sdvx;taiko,,ddr:2;iidx:1;jubeat:2;project_diva:1;pump_it_up:3;reflec:1;sdvx:1;taiko:12,ziv
XAMG幻乐坊,钟楼地铁6号线F口出,34.2603289,108.9467382,chunithm;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;other;popn;pump_it_up;sdvx;taiko,,chunithm:2;dance_evo:1;ddr:1;gitadora:2;iidx:2;jubeat:1;maimai_dx:3;popn:1;pump_it_up:1;sdvx:2;taiko:1,bemanicn;ziv
和音屋 x -Azisai- 北京店 立直麻将/音游,七里庄路口向北附近（详见群内信息）,39.8530000,116.2950000,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;popn;sdvx,,chunithm:1;ddr:1;gitadora:2;iidx:2;maimai_dx:2;nostalgia:1;popn:1;sdvx:1,bemanicn;ziv
宁波工程学院,"147号-191号 Feng Hua Lu Ningbo Zhejiang, 315032, Ningbo",29.9109633,121.6119830,ddr;iidx;maimai_dx;nostalgia;other;pump_it_up;sdvx;taiko,,ddr:1;iidx:2;maimai_dx:1;nostalgia:1;pump_it_up:2;sdvx:1;taiko:1,ziv
汤姆熊欢乐世界 Tom's World (成都王府井科华店),"3rd Floor, Wangfujing Shopping Center (Ke Hua Branch) No. 9 Kehua Middle Road, Wuhou District 武侯区 Chengdu City 成都市 Sichuan Province 四川省, 610041, Chengdu City 成都市",30.6210914,104.0733368,ddr;iidx;jubeat;maimai_dx;other;sdvx;taiko,,ddr:1;iidx:1;jubeat:1;maimai_dx:2;sdvx:1;taiko:1,ziv;wahlap;bemanicn
泛时空 FUNSPACE BEIJING (北京荟聚西红门Livat) ★,"Second Floor, Livat，No. 15, Xinning Street, Daxing District, Bei 大兴区 Beijing Beijing, 102600, Beijing",39.7875739,116.3211018,chunithm;dance_evo;ddr;gitadora;iidx;jubeat;maimai_dx;other;sdvx;taiko,,chunithm:2;dance_evo:1;ddr:1;gitadora:2;iidx:2;jubeat:3;maimai_dx:4;sdvx:1;taiko:2,ziv;bemanicn
湯姆熊新光三越店,三多三路213號14樓,,,ddr;gitadora,,ddr:1;gitadora:2,bemanicn
湯姆熊秀泰生活嘉義店,文化路299號,,,ddr;maimai_dx;taiko,,ddr:1;maimai_dx:2;taiko:1,bemanicn
湯姆熊高雄左營新光三越店,高鐵路115號（彩虹市集2～4F）,,,ddr;maimai_dx;taiko,,ddr:1;maimai_dx:1;taiko:1,bemanicn
烈火游戏机娱乐,"Jiangning Road No. 77-4F 美琪大剧院对面 静安区 (Jing'an District) 上海 (Shanghai), 200041, 静安区 (Jing'an District)",31.2311100,121.4510035,chunithm;ddr;gitadora;groove_coaster;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;sdvx;taiko,,chunithm:1;ddr:1;gitadora:2;groove_coaster:1;iidx:2;jubeat:1;maimai_dx:10;nostalgia:1;ongeki:1;sdvx:4;taiko:2,ziv
Africa Mallplaza Cali,"Cl. 5 #52-210 Cali Valle del Cauca, 760043, Cali",3.4126364,-76.5488073,ddr,,,ziv
Arkadia Game Start,"34-99 Transversal 93 Bucaramanga Santander, 680003, Bucaramanga",7.0996790,-73.1073833,ddr;other;pump_it_up,,,ziv
City Park - Metrópolis,"75a-52 Avenida Carrera 68 Local 252-A Bogotá Bogotá, 111061, Bogotá",4.6799979,-74.0820507,ddr,,,ziv
City Park Buenavista,"Cl. 98 #52-115, Riomar, Barranquilla, Atlántico local: 3-44 Barranquilla 080020, Barranquilla",11.0140847,-74.8281491,ddr,,,ziv
CITY PARK Centro Mayor,"Autopista sur con Calle 38 A Sur Piso 2, local 2-038 Bogotá Cundinamarca, Bogotá",4.5924239,-74.1238546,ddr;gitadora,,,ziv
City park los molinos,"Cl. 30A #28a - 26, Medellín, Belén, Medellín, Antioquia local 4001 medellin 050026, medellin",6.2325361,-75.6039029,ddr,,,ziv
City Park San Silverstre,"Carrera 19 Con Avenida 58 A, Esquina. Barrio Galán - Barrancaber local 399 piso 3 Barrancabrmeja Santander, 687038, Barrancabrmeja",7.0673495,-73.8580585,ddr,,,ziv
"City Park, BuenaVista","Santa Marta Magdalena, Santa Marta",11.2258460,-74.1732717,ddr;other,,,ziv
Diver Plaza,"Calle 72 con Avenida Longitudinal de Occidente Bogotá Cundinamarca, 11001, Bogotá",4.7007284,-74.1154861,ddr;pump_it_up,,,ziv
FoodGamer,"37-90 Calle 8 Sur Bogotá Bogotá, 111631, Bogotá",4.6036353,-74.1124571,ddr;other,,,ziv
GaMe OvEr PaRk,"Carrera 1 36-26 Centro comercial La Estacion Cali Valle del Cauca, 760003, Cali",3.4644243,-76.5133557,ddr;other;pump_it_up,,,ziv
Happy City - El Tesoro,"1a-45 Carrera 25 Medellín Antioquia, 050022, Medellín",6.1978428,-75.5589207,ddr,,,ziv
Happy City - Unicentro,"Calle 11 #34-78 Local 265 Pasto Nariño, 520002, Pasto",1.2166259,-77.2885549,ddr,,,ziv
PaseoGames,"Centro Comercial La Castellana Piso 2 Cartagena Cartagena, Cartagena",10.3935900,-75.4866137,ddr,,,ziv
Play Time,"Autopista Nte. #34-67 Hermosa Provincia Bello, Antioquia, 051050​, Hermosa Provincia",6.4217542,-75.9100342,ddr,,,ziv
Unicentro de Armenia,"Cra 14 No. 6-02 Armenia, Quindío, Colombia Armenia Quindío, Armenia",4.5396799,-75.6660725,ddr,,,ziv
Xtreme Zone - Santafe,"Carrera 43a, Calle 7 Sur Medellín Antioquia, 050022, Medellín",6.1968847,-75.5743273,ddr,,,ziv
