name,address,latitude,longitude,games,cabs,game_counts,source
咖喱窝×未来盒子,长安南路72号诚意防腐木业院内,34.1890470,108.9397570,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:1;ongeki:1,bemanicn
哈基窝,库洛雀庄（欢乐宫西侧同城配送门市）,42.8911140,129.4733570,chunithm;iidx;maimai_dx;ongeki;sdvx,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
哎呦窝,复地嘉年华A3A座,43.8149790,125.4020280,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
堡窝,江苏省徐州市鼓楼区华联大厦B座24层C1,34.2655630,117.1847920,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:2;ongeki:1,bemanicn
愣窝,河南省郑州市金水区庙李街6号庙李商务文苑15号楼2126室,34.8162550,113.6413810,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
拼好窝 PINHOWO,祖庙路百花广场主楼,23.0290650,113.1060990,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
星钥阁（天府五街店）,四川省成都市武侯区天府五街花漾锦江c区1705,30.5381930,104.0628690,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
月宫,解放路地铁站，详细地址进群获得,34.6708460,112.4295210,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:1;ongeki:2,bemanicn
栖弦屋（弦窝）迎泽店,山西省太原市迎泽区迎泽南街迎泽区双塔鼎元时代中心(迎泽南街南)A座17层1705,37.8577310,112.5747510,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:3;ongeki:1,bemanicn
湖南渔乐社-衡阳店,湖南省衡阳市石鼓区潇湘街道湘江北路48号渔乐数码维修铺,26.9071780,112.6085720,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:2;ongeki:1,bemanicn
焊窝×7shop,康桥圣菲2栋220,32.0965540,118.9083860,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:3;ongeki:1,bemanicn
燕窝 2.9ver,趵北路龙泉商城五楼东头南侧,36.6629750,117.0125580,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
猫窝布吉店,广东省深圳市龙岗区鸿冠实业5栋,22.6063130,114.1206500,chunithm;maimai_dx;ongeki,,chunithm:5;maimai_dx:5;ongeki:1,wahlap;bemanicn
猫窝（东圃）,东圃地铁站，详情请加群,23.1125930,113.3958540,chunithm;maimai_dx;ongeki,,chunithm:3;maimai_dx:3;ongeki:1,bemanicn
猫窝（京溪）,白云区广州大道北1421号圣地大厦L203-2,23.1846380,113.3162080,chunithm;maimai_dx;ongeki,,chunithm:3;maimai_dx:3;ongeki:1,bemanicn
电波屋合肥滨湖店,安徽省合肥市包河区滨湖世纪城世纪金源公寓,31.7467850,117.2829880,maimai_dx;chunithm;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,wahlap;bemanicn
畅梦妙妙屋,河南省商丘市梁园区华商世贸A座11层C01室,34.4393090,115.6509850,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
皆道口studio,街道口，详情加群了解,30.5834600,114.3486730,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:1;ongeki:1,bemanicn
糕小窝,拱苑小区2期 祥符街道,30.2997540,120.1059650,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
繁水屋Club,万昌路站a口200m内,28.3811810,121.3716890,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn
芥末酒窝,银海路3号,37.4717700,121.4333090,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:2;ongeki:1,bemanicn
葱音舍【管理留：请于7日内完善详细地址，逾期将视为不公开店铺】,阜桥街道 苏宁写字楼八层,35.4069530,116.5868410,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:3;ongeki:1,bemanicn
衡水MUG,中华北大街与大庆西路交叉口北行100米路东铁路六宿舍,37.7525975,115.6774719,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:1;ongeki:1,bemanicn;ziv
诺窝,襄城区檀溪路国际商都,32.0078880,112.1091760,chunithm;iidx;maimai_dx;nostalgia;ongeki;sdvx,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
酷乐窝宝安店,美宜佳,22.5580320,113.8789450,chunithm;maimai_dx;ongeki,,chunithm:3;maimai_dx:2;ongeki:1,bemanicn
霍普卡牌,新疆维吾尔自治区石河子市东城街道57小区28栋a22号商铺游戏王霍普卡牌 QQ群：343555405,44.3080800,86.0973890,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:2;ongeki:1,bemanicn
静窝喵喵喵,江西省宜春市袁州区文体路343号袁州区顺欣新旧货市场(文体路南),27.8119490,114.3919790,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
风の屋,吾悦广场红点大道步行街二楼S7—236风之屋,40.6165150,109.8171450,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:1;ongeki:1,bemanicn
香霖堂KOURINDOU,清远市清城区笔架北路,23.7110480,113.0342350,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
鱼窝,河南省郑州市二七区西太康路二七区金博大LIVE(西太康路南),34.7566160,113.6596180,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:4;ongeki:1,bemanicn
鸭窝,欣明国际816,31.6933850,118.5178000,chunithm;maimai_dx;ongeki,,chunithm:1;maimai_dx:2;ongeki:1,bemanicn
Ace lane Katata,"日本、〒520-0241 滋賀県大津市今堅田２丁目４０−１０ Katata Shiga, 520-0241, Katata",35.1243489,135.9193756,chunithm;ddr;gitadora;jubeat;maimai_dx;ongeki;popn;taiko,,chunithm:1;ddr:1;gitadora:2;jubeat:2;maimai_dx:1;ongeki:1;popn:1;taiko:1,ziv
ACT草津ACTION,滋賀県草津市野路町1161-1,34.9991007,135.9459039,chunithm;maimai_dx;ongeki,,,allnet
Comtech Square (コムテックスクエア),"1-16-8, Kanayama, Naka-ku Nagoya Aichi, 460-0022, Nagoya",35.1400000,136.9000000,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx;taiko,,chunithm:3;ddr:2;gitadora:4;iidx:4;jubeat:2;maimai_dx:2;nostalgia:2;ongeki:3;polaris_chord:2;popn:2;project_diva:1;reflec:1;sdvx:3;taiko:2,ziv
G-stage浜町,長崎県長崎市浜町2-26,32.7448472,129.8775421,chunithm;gitadora;iidx;maimai_dx;ongeki;other;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
GiGO Ito-Yokado Hachioji (GiGOイトーヨーカドー八王子),"Ito-Yokado Hachioji 3F 1426-1 Hazamamachi Hachioji Tokyo, 193-0941, Hachioji",35.7130527,139.3245041,chunithm;maimai_dx;ongeki;other,,chunithm:2;maimai_dx:1;ongeki:2,ziv
INTER PARK+1宇都宮,栃木県宇都宮市インターパーク６−５−１,36.4881173,139.9055690,chunithm;maimai_dx;ongeki;other;project_diva,,,allnet;ziv
M's PARK刈谷店,愛知県刈谷市稲場町３−２０６,35.0054807,137.0014037,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;sdvx;taiko,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,chunithm:4;ddr:1;gitadora:2;iidx:1;jubeat:2;maimai_dx:1;ongeki:1;popn:1;sdvx:1;taiko:1,allnet;eagate;ziv
M's PARK豊田店,愛知県豊田市寿町３−２１、２２,35.0566411,137.1400157,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
Molly Fantasy f Aratamabashi (モーリーファンタジーf 新瑞橋店),"1-7-10, Kikusumi, Minami-ku AEON MALL Aratamabashi (イオンモール新瑞橋) 3F Nagoya Aichi, 457-0012, Nagoya",35.1148291,136.9357160,chunithm;ddr;gitadora;maimai_dx;ongeki;other;polaris_chord;taiko,,chunithm:2;ddr:1;gitadora:2;maimai_dx:2;ongeki:1;polaris_chord:1;taiko:3,ziv
namco Nagoya Ekimae (namco名古屋駅前店),"6-6, Tsubaki-cho Bic Camera Nagoya Sta. West (ビックカメラ名古屋駅西店) B1F/6F Nagoya Aichi, 453-0015, Nagoya",35.1704354,136.8794553,chunithm;maimai_dx;ongeki;other;taiko,,,ziv
NICOPA iias Takao (NICOPA イーアス 高尾),"iias Takao 2F 550-1 Higashiasakawamachi Hachioji Tokyo, 193-0834, Hachioji",35.6584099,139.3241394,chunithm;maimai_dx;ongeki,,chunithm:2;maimai_dx:1;ongeki:1,ziv
ROUND1 Stadium Handa (ラウンドワンスタジアム半田店),"6-7-8, Mizuho-cho Handa Aichi, 475-0828, Handa",34.8853884,136.9417513,chunithm;dance_around;ddr;drs;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko;wacca,,chunithm:2;dance_around:1;ddr:1;drs:1;gitadora:2;iidx:1;maimai_dx:2;ongeki:2;polaris_chord:2;popn:1;sdvx:2;taiko:1;wacca:1,ziv
SOYU Bremen Town Narumi (ソユーブレーメンタウン鳴海店),"3-9, Denjiyama, Narumi-cho, Midori-ku APiTA Narumi (アピタ鳴海店) 2F Nagoya Aichi, 458-8555, Nagoya",35.0939417,136.9593108,chunithm;maimai_dx;ongeki;other;taiko,,,ziv
SOYU GAME FIELD堺鉄砲町店,大阪府堺市堺区鉄砲町1番地イオンモール堺鉄砲町3F,34.5940463,135.4812086,chunithm;maimai_dx;ongeki,,,allnet
SOYU ZAURUS WORLD 大森店,東京都大田区大森北2-13-1イトーヨーカドー大森店3F,35.5864789,139.7330455,chunithm;maimai_dx;ongeki,,,allnet
SOYUGameFieldみのおキューズモール店,大阪府箕面市西宿１−１５−３０みのおキューズモールＣ棟２階,34.8330133,135.4894015,chunithm;maimai_dx;ongeki,,,allnet
SOYUGameField奈良橿原店,奈良県橿原市曲川町7-20-1　イオンモール橿原3F,34.5055231,135.7624537,chunithm;maimai_dx;ongeki;other;polaris_chord,,,allnet;eagate;ziv
SOYUGameField旭川西店,北海道旭川市緑町23-2161-3イオンモール旭川西3F,43.7940872,142.3259299,chunithm;maimai_dx;ongeki,,,allnet
Taito F Station Takasaki OPA (タイトーFステーション高崎オーパ店),"Takasaki OPA (高崎オーパ) 7F 46-1, Yashimacho Takasaki Gunma, 370-0849, Takasaki",36.3232131,139.0107003,chunithm;iidx;maimai_dx;ongeki;sdvx;taiko,,,ziv
TFSトナリエ宇都宮,栃木県宇都宮市駅前通り１丁目４番６号トナリエ宇都宮,36.5604643,139.8969966,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
あそＶＩＶＡゲームセンター,京都府福知山市字堀小字上高田２１４６−１,35.2906140,135.1331396,chunithm;maimai_dx;ongeki,,,allnet
あそＶＩＶＡ阪急茨木店,大阪府茨木市永代町６−２スポーツプラザ茨木２Ｆ,34.8179736,135.5763883,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
あみぱらんど福山店,広島県福山市三吉町南２ー８ー２４,34.4884797,133.3784340,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
えの木　高松店,香川県高松市藤塚町３丁目３−３,34.3358800,134.0537325,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;ongeki;other;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
ふぇすたらんど久留米店,福岡県久留米市野中町1411-1,33.3031851,130.5301183,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
ふぇすたらんど五日市店,広島県広島市佐伯区八幡１−２４−１７サンリブ五日市店２Ｆ,34.3868209,132.3583323,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
ふぇすたらんど倉敷マスカット店,岡山県倉敷市松島１１６３−２山陽マルナカマスカット店別館３Ｆ,34.6277433,133.8024727,chunithm;maimai_dx;ongeki;other;reflec,,,allnet;eagate;ziv
ふぇすたらんど可部,広島県広島市安佐北区可部7-4-13マルナカ可部店内,34.5233926,132.5115150,chunithm;maimai_dx;ongeki;other;polaris_chord;popn,popn_pikapika,,allnet;eagate;ziv
ふぇすたらんど菊陽店,熊本県菊池郡菊陽町津久礼２４７２,32.8620047,130.8012059,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
アソビクル新宮店,福岡県糟屋郡新宮町三代９９９番地１,33.7031295,130.4559895,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
アソビクル長崎戸町店,長崎県長崎市戸町４‐９‐３,32.7211376,129.8611866,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
アソビックスゲームワールド,三重県三重郡朝日町小向181,35.0306354,136.6728597,chunithm;maimai_dx;ongeki,,,allnet
アップルグランリバー大井川店,静岡県焼津市下江留１３２７,34.8097010,138.2733246,chunithm;ddr;gitadora;iidx;maimai_dx;nostalgia;ongeki;polaris_chord;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
アップル新北街道店,静岡県静岡市葵区沓谷5-13-4,34.9982997,138.4134498,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;popn;project_diva;sdvx,ddr_gold;gitadora_dm_arena;iidx_lm;sdvx_vm,,allnet;eagate;ziv
アドアーズ新小岩,東京都葛飾区新小岩１−４４−４　ＶＯＲＴ新小岩ビル,35.7162968,139.8582264,chunithm;iidx;maimai_dx;ongeki;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アドアーズ蕨,埼玉県蕨市塚越1-4-4ラ・セーヌビル2階,35.8278164,139.6915592,chunithm;iidx;maimai_dx;ongeki;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
アピナ上尾店,埼玉県上尾市緑丘３−３−１１−２　Ｐ・Ａ・Ｐ・Ａ上尾ＳＣ別棟,35.9882466,139.5808223,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ上田店,長野県上田市秋和３５９−１,36.4159917,138.2235105,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ上越インター店,新潟県上越市富岡３４３９,37.1542725,138.2556584,chunithm;gitadora;maimai_dx;ongeki;other;popn,popn_pikapika,,allnet;eagate;ziv
アピナ下館店,茨城県筑西市玉戸１０１２−３,36.2954256,139.9456893,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ伊那店,長野県伊那市大字西町５０９３,35.8328702,137.9499861,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;project_diva,iidx_lm,,allnet;eagate;ziv
アピナ佐久インター店,長野県佐久市岩村田北１−１３−１,36.2844797,138.4823375,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ八王子みなみ野店,東京都八王子市みなみ野１−２−１アクロスモール３Ｆ,35.6306170,139.3292720,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ各務原店,岐阜県各務原市蘇原花園町２丁目９番地１,35.4120854,136.8480680,chunithm;maimai_dx;ongeki;other;sdvx,sdvx_vm,,allnet;eagate;ziv
アピナ四日市店,三重県四日市市泊小柳町４−３４,34.9393248,136.6068238,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ塩尻店,長野県塩尻市広丘野村１７９４−１,36.1415524,137.9538308,chunithm;gitadora;iidx;jubeat;maimai_dx;ongeki;other;project_diva,iidx_lm,,allnet;eagate;ziv
アピナ太田店,群馬県太田市内ケ島町９０７−１,36.2829707,139.3984248,chunithm;ddr;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ姫路店,兵庫県姫路市東郷町１４５４−３姫路リオス２階,34.8269676,134.7151601,chunithm;dance_evo;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec,iidx_lm;popn_pikapika,,allnet;eagate;ziv
アピナ宇都宮店,栃木県河内郡上三川町磯岡４２１ー１ジョイフル本田宇都宮店２階,36.4801944,139.9082222,chunithm;maimai_dx;ongeki;sdvx,sdvx_vm,,allnet;eagate
アピナ富山南店,富山県富山市堀川町３５５−３　マイプラザ内,36.6649370,137.2173196,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;polaris_chord;project_diva;sdvx;wacca,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ富山新庄店,富山県富山市荒川３−２−１２,36.6953333,137.2480711,chunithm;gitadora;jubeat;maimai_dx;nostalgia;ongeki;other,,,allnet;eagate;ziv
アピナ富山豊田店,富山県富山市豊田町２丁目１２−６６,36.7210181,137.2355046,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ富谷店,宮城県富谷市大清水１丁目３３‐１　１０９シネマズ富谷１階,38.3648779,140.8752317,chunithm;ddr;gitadora;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;sdvx_vm,,allnet;eagate;ziv
アピナ小山店,栃木県小山市駅南町４−２７−１８,36.3004010,139.8091238,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ川越店,埼玉県川越市泉町１−１　ウニクス南古谷シネマ棟１Ｆ,35.9038204,139.5153346,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ市原店,千葉県市原市更級４丁目２番１号アクロスプラザ市原更級Ｆ棟１階,35.5098965,140.1013068,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
アピナ新利府　北館店,宮城県宮城郡利府町利府字新屋田前２２イオンモール新利府北館２,38.3268494,140.9719782,chunithm;maimai_dx;ongeki;other,,,allnet;ziv
アピナ松本店,長野県松本市双葉１９−１０,36.2105026,137.9615503,chunithm;dance_evo;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;reflec;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ橋本店,神奈川県相模原市緑区西橋本５−１−１ラ・フロール駐車場棟１階,35.5973214,139.3373139,chunithm;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ浜松店,静岡県浜松市中央区葵西２−２７−１０,34.7674101,137.7081848,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ焼津店,静岡県焼津市道原５８５,34.8335667,138.3059799,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;reflec;sdvx;taiko,iidx_lm;sdvx_vm,chunithm:3;gitadora:2;iidx:1;jubeat:1;maimai_dx:1;nostalgia:1;ongeki:2;popn:1;reflec:1;sdvx:2;taiko:1,allnet;eagate;ziv
アピナ磐田店,静岡県磐田市西貝塚横須賀道北3690イオンタウン磐田内,34.7270625,137.8772654,chunithm;gitadora;maimai_dx;nostalgia;ongeki;other;popn;reflec,,,allnet;eagate;ziv
アピナ米子店,鳥取県米子市米原二丁目１３２０番地１メガドン・キホーテ３階,35.4422830,133.3300695,chunithm;iidx;maimai_dx;ongeki;sdvx,iidx_lm;sdvx_vm,,allnet;eagate
アピナ荻窪店,東京都杉並区上荻１−１３−１０ハクサンビル,35.7050135,139.6181738,chunithm;ddr;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ豊橋,愛知県豊橋市藤沢町１４１ホリデイ・スクエアＡＭ棟１階,34.7445532,137.3713362,chunithm;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ野々市店,石川県野々市市白山町４−１イオンタウン野々市店内,36.5273856,136.6121969,chunithm;gitadora;iidx;maimai_dx;ongeki;other,iidx_lm,,allnet;eagate;ziv
アピナ鈴鹿店,三重県鈴鹿市庄野羽山4-20-1イオンタウン鈴鹿2階,34.8721888,136.5270464,chunithm;gitadora;maimai_dx;nostalgia;ongeki;other,,,allnet;eagate;ziv
アピナ長岡店,新潟県長岡市堺東町２２,37.4579741,138.8131975,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;project_diva;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ長野大橋店,長野県長野市若里７−９−１２,36.6265335,138.2002093,chunithm;gitadora;iidx;maimai_dx;nostalgia;ongeki;other;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ長野川中島店,長野県長野市川中島町御厨９６７−１,36.5980241,138.1574813,chunithm;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アピナ飯田店,長野県飯田市座光寺３７２８−１,35.5299738,137.8597012,chunithm;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;popn;project_diva;reflec;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アピナ鶴岡店,山形県鶴岡市文下字広野１−１,38.7581392,139.8443827,chunithm;drs;gitadora;iidx;jubeat;maimai_dx;nostalgia;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
アミパラがいな店,鳥取県米子市日ノ出町１−８−１３,35.4377737,133.3391965,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アミパラここじゃ店,広島県東広島市西条町下見６−１０−１９,34.4075855,132.7155369,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,ddr_gold;gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate;ziv
アミパラテクノランド店,岡山県岡山市北区大和町１−７−１２,34.6791764,133.9274976,chunithm;ddr;drs;gitadora;iidx;maimai_dx;ongeki;other;polaris_chord;popn;sdvx;taiko,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,chunithm:3;ddr:1;drs:1;gitadora:2;iidx:2;maimai_dx:3;ongeki:3;polaris_chord:1;popn:1;sdvx:2;taiko:2,allnet;eagate;ziv
アミパラ下関駅南店,山口県下関市東大和町１丁目３ー１５,33.9453095,130.9205149,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;polaris_chord;popn;sdvx,gitadora_dm_arena;gitadora_gf_arena;iidx_lm;popn_pikapika;sdvx_vm,,allnet;eagate
アミパラ丸亀店,香川県丸亀市飯野町西分字川縁甲５８４−１　ハローズ棟内,34.2848078,133.8210303,chunithm;ddr;gitadora;iidx;maimai_dx;ongeki;other;sdvx,sdvx_vm,,allnet;eagate;ziv
アミパラ佐世保店,長崎県佐世保市大塔町１８−１５,33.1500003,129.7803082,chunithm;ddr;drs;gitadora;iidx;jubeat;maimai_dx;ongeki;other;polaris_chord;popn;sdvx,iidx_lm;sdvx_vm,,allnet;eagate;ziv
